,Group,PD,SR,MFAD_Rare,MFAD_Rare_loess_prediction,MFAD_Rare_residuals,MFAD_Rare_highlight_high,MFAD_Rare_highlight_low,R2
215,NTA,0.4720901400797102,0.1512156976782091,1.1985916266136991,0.5464743490684173,0.6521172775452818,False,False,0.668997205986704
216,NUE,-0.7621917823031715,-1.3606375673589184,0.1535142654123698,-0.7928065994846802,0.94632086489705,False,False,0.668997205986704
217,NUN,-1.1134390664821303,-1.3606375673589184,-2.081773328667331,-1.071134757421411,-1.0106385712459198,False,False,0.668997205986704
218,NWC,0.345642286431532,0.7425575116536355,0.2202656228390811,0.41874385715798107,-0.19847823431889997,False,False,0.668997205986704
219,NWG,1.1498333899807414,1.0914737743627525,1.1017317286033543,1.031613776446022,0.0701179521573323,False,False,0.668997205986704
220,NWH,-0.5175832519500445,-0.6123776352883421,-1.0740387096202195,-0.5678316168435004,-0.5062070927767192,False,False,0.668997205986704
221,NWJ,-0.6179218027073942,-0.6908187644805573,-1.3091802277174325,-0.6630560087389838,-0.6461242189784486,False,False,0.668997205986704
222,NWM,0.0702458220704505,0.0370833440830452,-0.4087755562376478,0.085362182147834,-0.4941377383854818,False,False,0.668997205986704
223,NWT,-1.6783077373150332,-1.213130445937304,-2.2080845162686358,-1.3683664170019205,-0.8397180992667153,False,False,0.668997205986704
224,NWY,-0.411609163748422,-0.4715702278899226,-0.9498839230598182,-0.4636867826189056,-0.48619714044091256,False,False,0.668997205986704
225,NZN,-1.0631595424876008,-0.5395487887108873,-2.337598620966717,-1.0392343522043483,-1.2983642687623687,False,True,0.668997205986704
226,NZS,-1.0625806749819375,-0.6123776352883421,-1.959736839114146,-1.038850703810032,-0.920886135304114,False,False,0.668997205986704
227,OFS,-0.4093914925531765,-0.6123776352883421,0.0081804654913801,-0.4615048509928595,0.46968531648423956,False,False,0.668997205986704
228,OGA,-1.1590590916384884,-1.5340381556825426,-0.4146794672252781,-1.098313550108308,0.6836340828830298,False,False,0.668997205986704
229,OHI,-0.63543017758971,-0.6123776352883421,-1.2827890851451034,-0.679043887207257,-0.6037451979378464,False,False,0.668997205986704
230,OKL,-0.6174764099192638,-0.5395487887108873,-1.0543390714542178,-0.6626476573243556,-0.3916914141298622,False,False,0.668997205986704
231,OMA,-0.0352769838609279,-0.1375911635537256,-0.2790192761244462,-0.04583999662193949,-0.23317927950250672,False,False,0.668997205986704
232,ONT,-0.202052412826854,-0.1375911635537256,-0.5973813351428908,-0.24268575864685182,-0.354695576496039,False,False,0.668997205986704
233,ORE,-0.4011617829370851,-0.5395487887108873,-0.693090038150318,-0.45340415580167426,-0.23968588234864374,False,False,0.668997205986704
234,PAK,0.8469182976567861,0.965132346865476,1.2422716932607931,0.8472531464075962,0.39501854685319693,False,False,0.668997205986704
235,PAL,-0.0604079990674312,0.1866512807783093,0.2536529087988819,-0.07804790662245822,0.3317008154213401,False,False,0.668997205986704
236,PAN,1.455317510930172,1.354880366926274,1.3017331842470403,1.174268933924987,0.12746425032205333,False,False,0.668997205986704
237,PAR,0.7147619640076209,0.7830094256513634,1.0155578705516424,0.7547524917646008,0.2608053787870416,False,False,0.668997205986704
238,PEI,-1.2489387444590836,-1.3606375673589184,-1.8963768970623809,-1.1497224664381902,-0.7466544306241907,False,False,0.668997205986704
239,PEN,-0.4126762827699386,-0.5395487887108873,-0.8714456103913759,-0.46473655985564244,-0.4067090505357335,False,False,0.668997205986704
240,PER,1.7246517634634757,1.6769644200842262,1.1558315904336467,1.2871013503591622,-0.13126975992551548,False,False,0.668997205986704
241,PHI,1.517056838656032,1.400702438085161,1.3751470746009948,1.200979308364796,0.1741677662361989,False,False,0.668997205986704
242,PIT,-1.4498858831265256,-2.0137945668490214,-1.3008186790328151,-1.262750230471805,-0.038068448561010104,False,False,0.668997205986704
243,POL,-0.2761032666333507,0.220928367474343,-0.8676329400336518,-0.3248314513799649,-0.5428014886536869,False,False,0.668997205986704
244,POR,-0.3357550127418187,0.0765290130562803,0.4345655798948812,-0.38759709352878075,0.822162673423662,False,False,0.668997205986704
245,PRM,-0.4313942747688793,-0.0465899257343305,0.1993180135938246,-0.483242667869744,0.6825606814635686,False,False,0.668997205986704
246,PUE,0.0967561324462617,0.1866512807783093,0.7410170524650689,0.11929281860697163,0.6217242338580973,False,False,0.668997205986704
247,QLD,0.9326708352773694,0.8779247069864101,1.126577525329037,0.9033241497849208,0.22325337554411628,False,False,0.668997205986704
248,QUE,-0.2807466703457117,-0.2911066102048046,-0.7826447574149312,-0.3300328409135469,-0.4526119165013843,False,False,0.668997205986704
249,REU,-0.7027848670185388,-1.0846843279216114,0.1346043475638608,-0.7402861454383479,0.8748904930022088,False,False,0.668997205986704
250,RHO,-0.5786479220544717,-0.7758306895441908,-1.185849276176252,-0.6256348349460982,-0.5602144412301538,False,False,0.668997205986704
251,ROD,-2.1235021938365857,-2.0137945668490214,0.6584510348878991,-1.5669092753418927,2.225360310229792,True,False,0.668997205986704
252,ROM,0.1145044574750321,0.6111107467498976,-0.4509893200258505,0.14173055532923298,-0.5927198753550835,False,False,0.668997205986704
253,RUC,-0.4689908793542097,-0.0465899257343305,-0.3986770366699515,-0.520408759004765,0.1217317223348135,False,False,0.668997205986704
254,RUE,-0.394705652499324,0.0765290130562803,-0.9761881664365172,-0.4470451804733715,-0.5291429859631457,False,False,0.668997205986704
255,RUN,-0.5631584649720442,0.0370833440830452,-1.2825340146575457,-0.6109806786412252,-0.6715533360163205,False,False,0.668997205986704
256,RUS,-0.2732152044184576,0.1145389224482926,-0.5443739864111969,-0.32158299827848513,-0.2227909881327118,False,False,0.668997205986704
257,RUW,-0.8688808504026836,-0.1375911635537256,-1.25752825726461,-0.8851169904093976,-0.3724112668552124,False,False,0.668997205986704
258,RWA,0.5795562218746101,0.3773202831553167,0.8038611123974045,0.6433330409873981,0.16052807141000647,False,False,0.668997205986704
259,SAK,-0.8284499846361024,-0.9708682891234034,-0.9652670969617084,-0.8502558272333528,-0.11501126972835563,False,False,0.668997205986704
260,SAM,-0.2960187621422182,-0.6908187644805573,0.87040885021415,-0.3454960538372694,1.2159049040514194,True,False,0.668997205986704
261,SAR,-0.4033153588279262,-0.0465899257343305,0.5298340300481887,-0.4555245270790849,0.9853585571272736,False,False,0.668997205986704
262,SAS,-0.7622170668415115,-0.8686427403087341,0.5192391332091356,-0.79282866366671,1.3120677968758456,True,False,0.668997205986704
263,SAU,0.2863106888344157,0.1866512807783093,-0.2922597229622495,0.35101674568617675,-0.6432764686484262,False,False,0.668997205986704
264,SCA,-0.2466862362147162,-0.4078260557832601,-0.2735282089369023,-0.293198306491574,0.01967009755467175,False,False,0.668997205986704
265,SCI,-0.4773454213474875,-0.8686427403087341,-0.3384744809258617,-0.5287204774918908,0.19024599656602909,False,False,0.668997205986704
266,SCS,-0.7422190783495282,-1.0846843279216114,0.0086130763245188,-0.7753294156614634,0.7839424919859822,False,False,0.668997205986704
267,SCZ,-0.8397294618942052,-1.3606375673589184,0.3331369801736187,-0.8599884533835987,1.1931254335572175,False,False,0.668997205986704
268,SDA,-0.5672218609601208,-0.5395487887108873,-1.15063088119436,-0.6147752041888761,-0.5358556770054839,False,False,0.668997205986704
269,SEL,-1.402983837357319,-1.7447056892362882,-0.2863054271684798,-1.2369527232668505,0.9506472960983707,False,False,0.668997205986704
270,SEN,0.9201742291930696,0.8596013411073246,0.8020176410796545,0.8953325645141456,-0.0933149234344911,False,False,0.668997205986704
271,SEY,-0.9064940610999714,-1.213130445937304,0.6900074833063344,-0.9179557538336164,1.6079632371399508,True,False,0.668997205986704
272,SIC,-0.4365014865268516,-0.0039131215192864,0.1640044994298023,-0.4883251176087278,0.6523296170385301,False,False,0.668997205986704
273,SIE,1.0019125264198845,1.1495104228008612,1.383204417275286,0.947799751187311,0.435404666087975,False,False,0.668997205986704
274,SIN,-0.5189623471388264,-0.3478112764350301,-0.2709148127851507,-0.5691535111161343,0.2982386983309836,False,False,0.668997205986704
275,SOA,-2.1235021938365857,-2.0137945668490214,-1.3212868928685433,-1.5669092753418927,0.24562238247334944,False,False,0.668997205986704
276,SOC,-0.5309246053193378,-0.6908187644805573,-0.1591636294648282,-0.5805777495070602,0.421414120042232,False,False,0.668997205986704
277,SOL,0.3533910639904763,0.2541216101099962,1.289358777951354,0.4277919279564406,0.8615668499949134,False,False,0.668997205986704
278,SOM,0.4861934874034022,0.3773202831553167,0.723322422624974,0.5592602298564041,0.16406219276856993,False,False,0.668997205986704
279,SPA,0.0978095884013859,0.53875848842133,-0.021191756883016,0.1206459259747001,-0.14183768285771609,False,False,0.668997205986704
280,SRL,1.662087258637728,1.3894256513837262,1.3020144953283996,1.2617511064794018,0.04026338884899783,False,False,0.668997205986704
281,SUD,1.082546770871424,1.1352899663565683,1.886671068272164,0.9956808889031616,0.8909901793690023,False,False,0.668997205986704
282,SUL,1.1062649535201607,0.9981301919424256,1.2028553807851394,1.008651739242088,0.19420364154305148,False,False,0.668997205986704
283,SUM,1.7392959331114026,1.4660280750138088,1.0931055813330897,1.292957052163065,-0.19985147082997523,False,False,0.668997205986704
284,SUR,1.2215500215378388,1.204599274217144,0.8428769826895626,1.067403169373707,-0.22452618668414437,False,False,0.668997205986704
285,SWC,-0.1444965297402069,-0.4078260557832601,0.2193383259757634,-0.17763916750973535,0.3969774934854987,False,False,0.668997205986704
286,SWE,-0.6314434592779613,-0.2373600847840067,-0.8964892600011204,-0.6754134879147384,-0.22107577208638196,False,False,0.668997205986704
287,SWI,0.0441075438922741,0.5875361130708013,-0.6713768484931265,0.052280895317583655,-0.7236577438107101,False,False,0.668997205986704
288,SWZ,0.5135735098200488,0.3773202831553167,1.1666915728210423,0.5835338759797186,0.5831576968413237,False,False,0.668997205986704
289,TAI,1.4232895284000626,1.354880366926274,0.6632546060772931,1.1602055805155065,-0.49695097443821334,False,False,0.668997205986704
290,TAN,1.5841250342152209,1.566940682918563,1.3475888629769652,1.2294256006555035,0.11816326232146168,False,False,0.668997205986704
291,TAS,-1.4498858831265256,-2.0137945668490214,-1.0105570480246584,-1.262750230471805,0.2521931824471466,False,False,0.668997205986704
292,TCI,-0.6790305689427815,-0.9708682891234034,-0.2771408685340449,-0.7190815133414182,0.44194064480737333,False,False,0.668997205986704
293,TCS,0.0456340922906444,0.4611131282587262,-0.2919456940554654,0.0542760114696138,-0.3462217055250792,False,False,0.668997205986704
294,TEN,-0.2075114955471064,-0.4715702278899226,-0.2812599334451565,-0.2487160169946017,-0.032543916450554794,False,False,0.668997205986704
295,TEX,0.1630881364575602,0.1512156976782091,0.1023952222061105,0.20225880061003196,-0.09986357840392146,False,False,0.668997205986704
296,THA,2.417828198020495,2.2400104353614547,1.229106761159224,1.5298037422606519,-0.30069698110142795,False,False,0.668997205986704
297,TKM,-0.4633121465310171,-0.2911066102048046,-0.5230210123513828,-0.5147318575699084,-0.008289154781474406,False,False,0.668997205986704
298,TOG,0.7356004306094368,0.7830094256513634,1.4030418941948497,0.7695980376910826,0.6334438565037671,False,False,0.668997205986704
299,TON,-0.3548803458366834,-0.6908187644805573,0.8494571309922491,-0.4068037581653407,1.2562608891575897,True,False,0.668997205986704
300,TRT,0.6392615160772857,0.6111107467498976,0.5983428164854716,0.6948789178652873,-0.09653610137981572,False,False,0.668997205986704
301,TUA,-1.1233760112743676,-1.5340381556825426,-0.4884864135028813,-1.0771658853029231,0.5886794718000419,False,False,0.668997205986704
302,TUB,-0.9989096324544816,-1.3606375673589184,-1.4077374497888913,-0.9937042461791498,-0.4140332036097415,False,False,0.668997205986704
303,TUE,-0.1597115222762207,0.1145389224482926,0.1734099511510578,-0.19442779411620534,0.36783774526726315,False,False,0.668997205986704
304,TUN,-0.4588625371026864,-0.2373600847840067,0.0489102182796384,-0.5102673345478913,0.5591775528275297,False,False,0.668997205986704
305,TUR,0.3231343796611457,0.700515240754854,0.0885743399914691,0.3934320479538633,-0.3048577079623942,False,False,0.668997205986704
306,TVA,-0.4188943448450438,-0.2373600847840067,-1.189590130183287,-0.47085174349396897,-0.718738386689318,False,False,0.668997205986704
307,TVL,0.8633240976580049,0.700515240754854,1.039508307910913,0.8580357992573747,0.18147250865353837,False,False,0.668997205986704
308,TZK,-0.0468225408884728,0.1145389224482926,-0.097700698236514,-0.06063042594734212,-0.03707027228917188,False,False,0.668997205986704
309,UGA,1.1303205024586551,1.191086799262218,1.299547817714316,1.0214610001573095,0.2780868175570066,False,False,0.668997205986704
310,UKR,0.0547930031295272,0.5135030942945985,-0.1333238871666929,0.06557780502520467,-0.19890169219189757,False,False,0.668997205986704
311,URU,-0.1999206354944906,-0.3478112764350301,0.930701836336002,-0.24015532027323663,1.1708571566092387,False,False,0.668997205986704
312,UTA,-0.2536980282037941,-0.0910936706383567,-0.5818370139076784,-0.3006943633827661,-0.2811426505249123,False,False,0.668997205986704
313,UZB,-0.139881912956015,0.0370833440830452,0.0946355023230845,-0.1725074337585326,0.2671429360816171,False,False,0.668997205986704
314,VAN,0.1961569892547853,-0.0465899257343305,0.8329489796638132,0.24264280413329864,0.5903061755305146,False,False,0.668997205986704
315,VEN,1.722744494425738,1.6324472564544497,1.276941870523216,1.286336499530553,-0.009394629007337008,False,False,0.668997205986704
316,VER,-0.4673941951580295,-0.5395487887108873,-0.9620154043923216,-0.5188148874059668,-0.44320051698635476,False,False,0.668997205986704
317,VIC,-1.7916431982894347,-1.7447056892362882,-1.596006516799938,-1.4162200192999097,-0.17978649750002829,False,False,0.668997205986704
318,VIE,2.4038250694649537,2.218741337222272,1.1553870830196595,1.5255982979264215,-0.370211214906762,False,False,0.668997205986704
319,VNA,-0.0407250963514931,-0.2373600847840067,0.6351923246258919,-0.0527857714479393,0.6879780960738312,False,False,0.668997205986704
320,VRG,-0.128258165745159,-0.4078260557832601,-0.1731512407024426,-0.15874460803846926,-0.014406632663973323,False,False,0.668997205986704
321,WAL,-0.45702917436053,-0.9708682891234034,0.9147926632635356,-0.508424937563877,1.4232176008274124,True,False,0.668997205986704
322,WAS,-0.5289457384981022,-0.7758306895441908,-0.4640700142808199,-0.578693155138294,0.1146231408574741,False,False,0.668997205986704
323,WAU,-0.0826868697094607,-0.3478112764350301,0.9401281771227846,-0.1052220723740194,1.045350249496804,False,False,0.668997205986704
324,WDC,-2.155405867884763,-1.3606375673589184,-1.3928387595006109,-1.5822011403856806,0.18936238088506974,False,False,0.668997205986704
325,WHM,1.331415546304621,1.269752601649205,1.0913653265364067,1.1189805779416795,-0.027615251405272767,False,False,0.668997205986704
326,WIN,0.3130715864823575,0.2541216101099962,0.7587402936522558,0.38238669071338344,0.3763536029388724,False,False,0.668997205986704
327,WIS,-0.4343155922829657,-0.4715702278899226,-0.8941557693117828,-0.4861810960400125,-0.4079746732717703,False,False,0.668997205986704
328,WSA,-3.023969764977934,-2.0137945668490214,-1.8230067482714003,-2.0058782078847943,0.18287145961339402,False,False,0.668997205986704
329,WSB,-0.0849230804129376,0.3175208796893813,-0.954491040630391,-0.10774735021280574,-0.8467436904175853,False,False,0.668997205986704
330,WVA,-0.8444831018195256,-0.8686427403087341,-1.400217729335141,-0.8640881261659227,-0.5361296031692183,False,False,0.668997205986704
331,WYO,-0.6425115143770274,-0.4078260557832601,-0.8187856159595486,-0.6855792948319198,-0.13320632112762876,False,False,0.668997205986704
332,XMS,-1.1436225237504456,-1.7447056892362882,0.1171850825716234,-1.0892502375196527,1.206435320091276,True,False,0.668997205986704
333,YAK,-0.6475134135690396,-0.3478112764350301,-1.208735873489465,-0.6903397857337976,-0.5183960877556675,False,False,0.668997205986704
334,YEM,0.2594528371293268,0.1512156976782091,-0.324615093823169,0.3191251492994738,-0.6437402431226428,False,False,0.668997205986704
335,YUG,0.2491069564569007,0.8219889543502039,-0.1308957668857004,0.30673817111729224,-0.43763393800299266,False,False,0.668997205986704
336,YUK,-1.6169643546153625,-1.213130445937304,-1.9225462771700184,-1.3421791203118516,-0.5803671568581668,False,False,0.668997205986704
337,ZAI,1.6987213896018574,1.8006774286986813,1.3377704056194597,1.27665971114569,0.0611106944737696,False,False,0.668997205986704
338,ZAM,1.2481235032927127,1.076465400425215,1.0560405948150846,1.0801740992935724,-0.024133504478487833,False,False,0.668997205986704
339,ZIM,1.1323574092006017,0.9981301919424256,1.086429007518186,1.0225304228178902,0.06389858470029575,False,False,0.668997205986704
