,Group,PD,SR,H,H_loess_prediction,H_residuals,H_highlight_high,H_highlight_low,R2
213,NSC,-0.8308643319415635,-0.9708682891234034,-0.9854198092823933,-0.6000144323230733,-0.38540537695932,False,False,0.30329188027547005
214,NSW,-0.133742418478339,-0.2373600847840067,0.5438045959051401,0.001385675547385858,0.5424189203577542,False,False,0.30329188027547005
215,NTA,0.4720901400797102,0.1512156976782091,1.155728825768637,0.3704183397523126,0.7853104860163242,False,False,0.30329188027547005
216,NUE,-0.7621917823031715,-1.3606375673589184,-1.0701721696114117,-0.544199294745071,-0.5259728748663407,False,False,0.30329188027547005
217,NUN,-1.1134390664821303,-1.3606375673589184,-0.9398867466397806,-0.8212351135080707,-0.1186516331317099,False,False,0.30329188027547005
218,NWC,0.345642286431532,0.7425575116536355,-0.7977115153288232,0.30977452702102143,-1.1074860423498447,False,False,0.30329188027547005
219,NWG,1.1498333899807414,1.0914737743627525,1.2620222123897074,0.6170715969502243,0.6449506154394831,False,False,0.30329188027547005
220,NWH,-0.5175832519500445,-0.6123776352883421,-0.9543551237598956,-0.3300743289651067,-0.6242807947947889,False,False,0.30329188027547005
221,NWJ,-0.6179218027073942,-0.6908187644805573,-0.9470235343740272,-0.42018769972469044,-0.5268358346493367,False,False,0.30329188027547005
222,NWM,0.0702458220704505,0.0370833440830452,-0.6244751364835494,0.14681404430688955,-0.771289180790439,False,False,0.30329188027547005
223,NWT,-1.6783077373150332,-1.213130445937304,-0.8102531108499581,-1.199741603102966,0.38948849225300786,False,False,0.30329188027547005
224,NWY,-0.411609163748422,-0.4715702278899226,-0.964047464428525,-0.23602962723547133,-0.7280178371930537,False,False,0.30329188027547005
225,NZN,-1.0631595424876008,-0.5395487887108873,-1.5608783005008804,-0.7840301224060322,-0.7768481780948482,False,False,0.30329188027547005
226,NZS,-1.0625806749819375,-0.6123776352883421,-0.3238839011858055,-0.7835948609163937,0.45971095973058823,False,False,0.30329188027547005
227,OFS,-0.4093914925531765,-0.6123776352883421,0.3647589953782603,-0.2340663675347195,0.5988253629129798,False,False,0.30329188027547005
228,OGA,-1.1590590916384884,-1.5340381556825426,0.4649088389027968,-0.8541654264236361,1.319074265326433,False,False,0.30329188027547005
229,OHI,-0.63543017758971,-0.6123776352883421,-1.305281065598293,-0.4356622245791441,-0.8696188410191488,False,False,0.30329188027547005
230,OKL,-0.6174764099192638,-0.5395487887108873,-1.5085876026814082,-0.41979340839144513,-1.088794194289963,False,False,0.30329188027547005
231,OMA,-0.0352769838609279,-0.1375911635537256,-0.9292773307241452,0.07314997882543532,-1.0024273095495806,False,False,0.30329188027547005
232,ONT,-0.202052412826854,-0.1375911635537256,-0.4900163059332663,-0.05522438298496027,-0.43479192294830604,False,False,0.30329188027547005
233,ORE,-0.4011617829370851,-0.5395487887108873,-0.0714734408056942,-0.22677614837563895,0.15530270756994474,False,False,0.30329188027547005
234,PAK,0.8469182976567861,0.965132346865476,1.5227482751035464,0.5136819377363453,1.009066337367201,False,False,0.30329188027547005
235,PAL,-0.0604079990674312,0.1866512807783093,-0.4038566525558925,0.057306073225206415,-0.4611627257810989,False,False,0.30329188027547005
236,PAN,1.455317510930172,1.354880366926274,0.9358851783525088,0.6956742211254741,0.24021095722703478,False,False,0.30329188027547005
237,PAR,0.7147619640076209,0.7830094256513634,-0.1865509848691321,0.4644441348892007,-0.6509951197583328,False,False,0.30329188027547005
238,PEI,-1.2489387444590836,-1.3606375673589184,-1.562504387063635,-0.9177690606763302,-0.6447353263873048,False,False,0.30329188027547005
239,PEN,-0.4126762827699386,-0.5395487887108873,-0.7157363792180164,-0.23697414819522641,-0.4787622310227899,False,False,0.30329188027547005
240,PER,1.7246517634634757,1.6769644200842262,1.2597205103807718,0.7593497877103845,0.5003707226703873,False,False,0.30329188027547005
241,PHI,1.517056838656032,1.400702438085161,1.0367336826280398,0.710417776909078,0.32631590571896174,False,False,0.30329188027547005
242,PIT,-1.4498858831265256,-2.0137945668490214,-1.951213608809743,-1.0577690994646607,-0.8934445093450822,False,False,0.30329188027547005
243,POL,-0.2761032666333507,0.220928367474343,1.146862880854146,-0.11789184828073522,1.264754729134881,False,False,0.30329188027547005
244,POR,-0.3357550127418187,0.0765290130562803,0.2460333780024259,-0.16930546788222886,0.41533884588465475,False,False,0.30329188027547005
245,PRM,-0.4313942747688793,-0.0465899257343305,0.1221458902225748,-0.25350087320916237,0.3756467634317372,False,False,0.30329188027547005
246,PUE,0.0967561324462617,0.1866512807783093,-0.3249452215475883,0.16260579062506775,-0.48755101217265606,False,False,0.30329188027547005
247,QLD,0.9326708352773694,0.8779247069864101,0.7547435308576188,0.5450137153324446,0.20972981552517422,False,False,0.30329188027547005
248,QUE,-0.2807466703457117,-0.2911066102048046,-0.5432642057782664,-0.12178752371726116,-0.42147668206100525,False,False,0.30329188027547005
249,REU,-0.7027848670185388,-1.0846843279216114,0.2560119223003462,-0.49463378905081573,0.750645711351162,False,False,0.30329188027547005
250,RHO,-0.5786479220544717,-0.7758306895441908,-0.9655746708273756,-0.38440850000667676,-0.5811661708206988,False,False,0.30329188027547005
251,ROD,-2.1235021938365857,-2.0137945668490214,0.6091538994445336,-1.4166018028383423,2.0257557022828756,True,False,0.30329188027547005
252,ROM,0.1145044574750321,0.6111107467498976,1.0954288529630851,0.17316830710279632,0.9222605458602888,False,False,0.30329188027547005
253,RUC,-0.4689908793542097,-0.0465899257343305,1.00716891558312,-0.2867503677089566,1.2939192832920767,False,False,0.30329188027547005
254,RUE,-0.394705652499324,0.0765290130562803,0.1737288453350205,-0.2210516268130337,0.39478047214805423,False,False,0.30329188027547005
255,RUN,-0.5631584649720442,0.0370833440830452,-0.1360216803738855,-0.3705044842346313,0.23448280386074577,False,False,0.30329188027547005
256,RUS,-0.2732152044184576,0.1145389224482926,1.045580694887919,-0.11546900156774532,1.1610496964556642,False,False,0.30329188027547005
257,RUW,-0.8688808504026836,-0.1375911635537256,0.0537777539367491,-0.6308470652465494,0.6846248191832985,False,False,0.30329188027547005
258,RWA,0.5795562218746101,0.3773202831553167,1.489498710489166,0.41354463743941117,1.0759540730497548,False,False,0.30329188027547005
259,SAK,-0.8284499846361024,-0.9708682891234034,-1.1235995897583246,-0.5980571722878807,-0.525542417470444,False,False,0.30329188027547005
260,SAM,-0.2960187621422182,-0.6908187644805573,-0.1923884638712445,-0.13522820432533103,-0.05716025954591347,False,False,0.30329188027547005
261,SAR,-0.4033153588279262,-0.0465899257343305,0.5920075066628432,-0.2286846027244093,0.8206921093872525,False,False,0.30329188027547005
262,SAS,-0.7622170668415115,-0.8686427403087341,0.6944140119313287,-0.5442199746270144,1.2386339865583431,False,False,0.30329188027547005
263,SAU,0.2863106888344157,0.1866512807783093,-1.2669137790595577,0.2765105583835102,-1.5434243374430678,False,False,0.30329188027547005
264,SCA,-0.2466862362147162,-0.4078260557832601,-0.9077075035369094,-0.09262936548328153,-0.8150781380536279,False,False,0.30329188027547005
265,SCI,-0.4773454213474875,-0.8686427403087341,-0.8497458510729223,-0.29421908146353204,-0.5555267696093903,False,False,0.30329188027547005
266,SCS,-0.7422190783495282,-1.0846843279216114,0.7059596079077958,-0.5277998831839393,1.233759491091735,False,False,0.30329188027547005
267,SCZ,-0.8397294618942052,-1.3606375673589184,1.3064131439994848,-0.6072014310919829,1.9136145750914677,True,False,0.30329188027547005
268,SDA,-0.5672218609601208,-0.5395487887108873,-1.5853616747588433,-0.3741138907369655,-1.2112477840218778,False,False,0.30329188027547005
269,SEL,-1.402983837357319,-1.7447056892362882,-1.0507557072335645,-1.0249401822474744,-0.025815524986090077,False,False,0.30329188027547005
270,SEN,0.9201742291930696,0.8596013411073246,-0.2116579749598533,0.5405160730071464,-0.7521740479669997,False,False,0.30329188027547005
271,SEY,-0.9064940610999714,-1.213130445937304,-0.1234256814684924,-0.6611262259560456,0.5377005444875532,False,False,0.30329188027547005
272,SIC,-0.4365014865268516,-0.0039131215192864,0.5293003765713594,-0.25800318603940975,0.7873035626107692,False,False,0.30329188027547005
273,SIE,1.0019125264198845,1.1495104228008612,0.1329243636729545,0.5697547242617018,-0.43683036058874736,False,False,0.30329188027547005
274,SIN,-0.5189623471388264,-0.3478112764350301,-0.8323588590423502,-0.3312967385841049,-0.5010621204582453,False,False,0.30329188027547005
275,SOA,-2.1235021938365857,-2.0137945668490214,-1.5850232204878454,-1.4166018028383423,-0.16842141764950314,False,False,0.30329188027547005
276,SOC,-0.5309246053193378,-0.6908187644805573,-0.86025232310522,-0.34190140664611623,-0.5183509164591038,False,False,0.30329188027547005
277,SOL,0.3533910639904763,0.2541216101099962,1.7869492183229572,0.31434941258816185,1.4725998057347953,False,False,0.30329188027547005
278,SOM,0.4861934874034022,0.3773202831553167,0.7506354593788932,0.37627506202307925,0.37436039735581395,False,False,0.30329188027547005
279,SPA,0.0978095884013859,0.53875848842133,0.7223675786797831,0.16318189891786614,0.5591856797619169,False,False,0.30329188027547005
280,SRL,1.662087258637728,1.3894256513837262,1.4076426101336847,0.7446590790564509,0.6629835310772338,False,False,0.30329188027547005
281,SUD,1.082546770871424,1.1352899663565683,1.7906478624327429,0.5967129705057788,1.1939348919269641,False,False,0.30329188027547005
282,SUL,1.1062649535201607,0.9981301919424256,0.8723126513277459,0.604090837919504,0.2682218134082419,False,False,0.30329188027547005
283,SUM,1.7392959331114026,1.4660280750138088,0.3771848128656261,0.7627823960803357,-0.3855975832147096,False,False,0.30329188027547005
284,SUR,1.2215500215378388,1.204599274217144,0.0331004758688827,0.6370610436972045,-0.6039605678283219,False,False,0.30329188027547005
285,SWC,-0.1444965297402069,-0.4078260557832601,-0.8345903235805814,-0.007529252425005246,-0.8270610711555761,False,False,0.30329188027547005
286,SWE,-0.6314434592779613,-0.2373600847840067,0.2983452309102136,-0.4321443171280708,0.7304895480382844,False,False,0.30329188027547005
287,SWI,0.0441075438922741,0.5875361130708013,1.0211810888149484,0.12959393925868254,0.8915871495562658,False,False,0.30329188027547005
288,SWZ,0.5135735098200488,0.3773202831553167,1.850079889265955,0.3871697545671787,1.462910134698776,False,False,0.30329188027547005
289,TAI,1.4232895284000626,1.354880366926274,0.8774102863982923,0.6879567759613553,0.18945351043693703,False,False,0.30329188027547005
290,TAN,1.5841250342152209,1.566940682918563,0.7652698886540723,0.7262974799642692,0.03897240868980312,False,False,0.30329188027547005
291,TAS,-1.4498858831265256,-2.0137945668490214,-0.9853907356998411,-1.0577690994646607,0.07237836376481954,False,False,0.30329188027547005
292,TCI,-0.6790305689427815,-0.9708682891234034,-1.6402324733115146,-0.4742959796781375,-1.1659364936333771,False,False,0.30329188027547005
293,TCS,0.0456340922906444,0.4611131282587262,1.4996169329127742,0.13047693146146846,1.3691400014513058,False,False,0.30329188027547005
294,TEN,-0.2075114955471064,-0.4715702278899226,-0.1512053476352687,-0.059844696849743965,-0.09136065078552472,False,False,0.30329188027547005
295,TEX,0.1630881364575602,0.1512156976782091,-0.6661337156041935,0.20141284348938146,-0.867546559093575,False,False,0.30329188027547005
296,THA,2.417828198020495,2.2400104353614547,0.2837175820422304,0.9134028371726918,-0.6296852551304614,False,False,0.30329188027547005
297,TKM,-0.4633121465310171,-0.2911066102048046,0.2709271230779376,-0.2817044314492238,0.5526315545271614,False,False,0.30329188027547005
298,TOG,0.7356004306094368,0.7830094256513634,0.5397112360318305,0.4721103709164633,0.06760086511536717,False,False,0.30329188027547005
299,TON,-0.3548803458366834,-0.6908187644805573,-0.2019450129725845,-0.18615765949641372,-0.015787353476170773,False,False,0.30329188027547005
300,TRT,0.6392615160772857,0.6111107467498976,0.0276803150914088,0.43608511467606126,-0.4084047995846525,False,False,0.30329188027547005
301,TUA,-1.1233760112743676,-1.5340381556825426,-0.7097251956148433,-0.8284643743890077,0.1187391787741644,False,False,0.30329188027547005
302,TUB,-0.9989096324544816,-1.3606375673589184,-1.6397482791556792,-0.7346628186267996,-0.9050854605288796,False,False,0.30329188027547005
303,TUE,-0.1597115222762207,0.1145389224482926,0.2521010559673774,-0.02038680042455767,0.27248785639193507,False,False,0.30329188027547005
304,TUN,-0.4588625371026864,-0.2373600847840067,-0.8419408610858224,-0.2777665900736138,-0.5641742710122086,False,False,0.30329188027547005
305,TUR,0.3231343796611457,0.700515240754854,0.8174042167144651,0.297363394511382,0.520040822203083,False,False,0.30329188027547005
306,TVA,-0.4188943448450438,-0.2373600847840067,0.107898349695137,-0.24247566863674822,0.3503740183318852,False,False,0.30329188027547005
307,TVL,0.8633240976580049,0.700515240754854,0.4777316315348702,0.5197108308054413,-0.041979199270571144,False,False,0.30329188027547005
308,TZK,-0.0468225408884728,0.1145389224482926,1.8246660289822407,0.06587200019569532,1.7587940287865453,True,False,0.30329188027547005
309,UGA,1.1303205024586551,1.191086799262218,0.8113351813734766,0.6113461423800007,0.19998903899347586,False,False,0.30329188027547005
310,UKR,0.0547930031295272,0.5135030942945985,1.5023198386762684,0.1371578305800307,1.3651620080962377,False,False,0.30329188027547005
311,URU,-0.1999206354944906,-0.3478112764350301,-0.5455696006127294,-0.05350294374896938,-0.49206665686376005,False,False,0.30329188027547005
312,UTA,-0.2536980282037941,-0.0910936706383567,-0.8145839076457535,-0.09867426637021104,-0.7159096412755425,False,False,0.30329188027547005
313,UZB,-0.139881912956015,0.0370833440830452,1.8234900609172733,-0.003646974776114264,1.8271370356933876,True,False,0.30329188027547005
314,VAN,0.1961569892547853,-0.0465899257343305,-0.3320746818644758,0.22116735612207766,-0.5532420379865535,False,False,0.30329188027547005
315,VEN,1.722744494425738,1.6324472564544497,0.886166409657965,0.7589025310881722,0.12726387856979282,False,False,0.30329188027547005
316,VER,-0.4673941951580295,-0.5395487887108873,-0.833607000570216,-0.28532919044953353,-0.5482778101206824,False,False,0.30329188027547005
317,VIC,-1.7916431982894347,-1.7447056892362882,-2.1878519264930008,-1.2587591309582231,-0.9290927955347776,False,False,0.30329188027547005
318,VIE,2.4038250694649537,2.218741337222272,0.5719363013975821,0.9105526668628457,-0.33861636546526364,False,False,0.30329188027547005
319,VNA,-0.0407250963514931,-0.2373600847840067,0.3535734436479653,0.06966340582555544,0.28391003782240987,False,False,0.30329188027547005
320,VRG,-0.128258165745159,-0.4078260557832601,-0.0845357619269134,0.0054267242903362845,-0.08996248621724968,False,False,0.30329188027547005
321,WAL,-0.45702917436053,-0.9708682891234034,-1.0190984628016528,-0.27614785165851513,-0.7429506111431377,False,False,0.30329188027547005
322,WAS,-0.5289457384981022,-0.7758306895441908,-0.921305631059243,-0.3401468667510211,-0.5811587643082219,False,False,0.30329188027547005
323,WAU,-0.0826868697094607,-0.3478112764350301,1.4444081645688105,0.04113166223206926,1.4032765023367413,False,False,0.30329188027547005
324,WDC,-2.155405867884763,-1.3606375673589184,-1.5569141151230657,-1.4321555436791273,-0.12475857144393832,False,False,0.30329188027547005
325,WHM,1.331415546304621,1.269752601649205,2.0044157516887977,0.6654161412544852,1.3389996104343125,False,False,0.30329188027547005
326,WIN,0.3130715864823575,0.2541216101099962,-0.0129876347644618,0.29219611331801976,-0.30518374808248155,False,False,0.30329188027547005
327,WIS,-0.4343155922829657,-0.4715702278899226,-0.9601008695825656,-0.2560695137142644,-0.7040313558683011,False,False,0.30329188027547005
328,WSA,-3.023969764977934,-2.0137945668490214,-2.217862491261714,-1.8821825406874217,-0.33567995057429245,False,False,0.30329188027547005
329,WSB,-0.0849230804129376,0.3175208796893813,0.3497806316888509,0.03924202078904344,0.31053861089980744,False,False,0.30329188027547005
330,WVA,-0.8444831018195256,-0.8686427403087341,-1.273597567882322,-0.6110556338045934,-0.6625419340777285,False,False,0.30329188027547005
331,WYO,-0.6425115143770274,-0.4078260557832601,-0.9680363399510244,-0.44197849969655756,-0.5260578402544669,False,False,0.30329188027547005
332,XMS,-1.1436225237504456,-1.7447056892362882,0.6627256313134697,-0.8430921757774665,1.5058178070909363,False,False,0.30329188027547005
333,YAK,-0.6475134135690396,-0.3478112764350301,0.1634052612104953,-0.4465517662033579,0.6099570274138533,False,False,0.30329188027547005
334,YEM,0.2594528371293268,0.1512156976782091,-1.2811171451108645,0.26048100124324625,-1.5415981463541106,False,False,0.30329188027547005
335,YUG,0.2491069564569007,0.8219889543502039,0.8511272319843488,0.25422177444714905,0.5969054575371997,False,False,0.30329188027547005
336,YUK,-1.6169643546153625,-1.213130445937304,-0.1499794054922189,-1.1646152741518103,1.0146358686595915,False,False,0.30329188027547005
337,ZAI,1.6987213896018574,1.8006774286986813,0.7561056054344092,0.753265720013118,0.0028398854212912106,False,False,0.30329188027547005
338,ZAM,1.2481235032927127,1.076465400425215,0.218460911042808,0.6441231922116757,-0.42566228116886773,False,False,0.30329188027547005
339,ZIM,1.1323574092006017,0.9981301919424256,0.3224149022514911,0.6119503144843205,-0.28953541223282936,False,False,0.30329188027547005
