,Genus,identified_compounds_count,identified_Terpenoids_count,mean_identified_as_Terpenoids,expected_total_mean_for_Terpenoids,weigthing_factor_for_Terpenoids,norm_mean_identified_as_Terpenoids,identified_Fatty_acids_count,mean_identified_as_Fatty_acids,expected_total_mean_for_Fatty_acids,weigthing_factor_for_Fatty_acids,norm_mean_identified_as_Fatty_acids,identified_Polyketides_count,mean_identified_as_Polyketides,expected_total_mean_for_Polyketides,weigthing_factor_for_Polyketides,norm_mean_identified_as_Polyketides,identified_Carbohydrates_count,mean_identified_as_Carbohydrates,expected_total_mean_for_Carbohydrates,weigthing_factor_for_Carbohydrates,norm_mean_identified_as_Carbohydrates,identified_Amino_acids_and_Peptides_count,mean_identified_as_Amino_acids_and_Peptides,expected_total_mean_for_Amino_acids_and_Peptides,weigthing_factor_for_Amino_acids_and_Peptides,norm_mean_identified_as_Amino_acids_and_Peptides,identified_Shikimates_and_Phenylpropanoids_count,mean_identified_as_Shikimates_and_Phenylpropanoids,expected_total_mean_for_Shikimates_and_Phenylpropanoids,weigthing_factor_for_Shikimates_and_Phenylpropanoids,norm_mean_identified_as_Shikimates_and_Phenylpropanoids,identified_Alkaloids_count,mean_identified_as_Alkaloids,expected_total_mean_for_Alkaloids,weigthing_factor_for_Alkaloids,norm_mean_identified_as_Alkaloids
103,Enicostema,1,1,1.0,0.376865671641791,0.13010847436299786,0.45794072842768896,0,0.0,0.030612244897959183,0.13010847436299786,0.026629332417459246,0,0.0,0.06663113006396588,0.13010847436299786,0.0579618553862608,0,0.0,0.013402375875723424,0.13010847436299786,0.011658613197693601,0,0.0,0.011422479439537008,0.13010847436299786,0.009936318066216138,0,0.0,0.17415473652147426,0.13010847436299786,0.15149572944957537,0,0.0,0.3269113615595492,0.13010847436299786,0.2843774230551059
104,Eumachia,29,1,0.034482758620689655,0.376865671641791,0.7109495026250039,0.13344870992213903,0,0.0,0.030612244897959183,0.7109495026250039,0.008848484613520289,0,0.0,0.06663113006396588,0.7109495026250039,0.019259761285647395,0,0.0,0.013402375875723424,0.7109495026250039,0.0038739634128845046,0,0.0,0.011422479439537008,0.7109495026250039,0.003301673363253839,1,0.034482758620689655,0.17415473652147426,0.7109495026250039,0.07485501330226091,27,0.9310344827586207,0.3269113615595492,0.7109495026250039,0.756412394100294
105,Eustoma,23,12,0.5217391304347826,0.376865671641791,0.574442516811659,0.4600871459300473,0,0.0,0.030612244897959183,0.574442516811659,0.013027269893520642,2,0.08695652173913043,0.06663113006396588,0.574442516811659,0.07830689921303015,0,0.0,0.013402375875723424,0.574442516811659,0.005703481346416997,0,0.0,0.011422479439537008,0.574442516811659,0.004860921602059941,9,0.391304347826087,0.17415473652147426,0.574442516811659,0.2988947057639695,0,0.0,0.3269113615595492,0.574442516811659,0.1391195762509555
106,Exacum,6,3,0.5,0.376865671641791,0.19781611144141828,0.4012236256625627,0,0.0,0.030612244897959183,0.19781611144141828,0.0245566496497525,2,0.3333333333333333,0.06663113006396588,0.19781611144141828,0.11938912282757086,0,0.0,0.013402375875723424,0.19781611144141828,0.010751169995911542,0,0.0,0.011422479439537008,0.19781611144141828,0.009162928973788247,1,0.16666666666666666,0.17415473652147426,0.19781611144141828,0.1726734756605945,0,0.0,0.3269113615595492,0.19781611144141828,0.2622430272298196
107,Exallage,13,7,0.5384615384615384,0.376865671641791,0.33181222783183395,0.43048515621966776,0,0.0,0.030612244897959183,0.33181222783183395,0.020454727719433654,0,0.0,0.06663113006396588,0.33181222783183395,0.04452210635448867,0,0.0,0.013402375875723424,0.33181222783183395,0.008955303678160009,0,0.0,0.011422479439537008,0.33181222783183395,0.007632361089340916,2,0.15384615384615385,0.17415473652147426,0.33181222783183395,0.1674161004598692,4,0.3076923076923077,0.3269113615595492,0.33181222783183395,0.3205342444790398
108,Exostema,19,1,0.05263157894736842,0.376865671641791,0.47502081252106,0.2228477294830577,0,0.0,0.030612244897959183,0.47502081252106,0.016070791453436938,0,0.0,0.06663113006396588,0.47502081252106,0.03497995652178438,0,0.0,0.013402375875723424,0.47502081252106,0.0070359683975246305,0,0.0,0.011422479439537008,0.47502081252106,0.005996563975163037,18,0.9473684210526315,0.17415473652147426,0.47502081252106,0.5414473291998672,0,0.0,0.3269113615595492,0.47502081252106,0.17162166096916612
109,Fadogia,8,4,0.5,0.376865671641791,0.23147521650098238,0.4053682169572105,0,0.0,0.030612244897959183,0.23147521650098238,0.023526268882622988,0,0.0,0.06663113006396588,0.23147521650098238,0.05120767480670427,0,0.0,0.013402375875723424,0.23147521650098238,0.010300058018262802,0,0.0,0.011422479439537008,0.23147521650098238,0.00877845853829216,4,0.5,0.17415473652147426,0.23147521650098238,0.24957983943098566,0,0.0,0.3269113615595492,0.23147521650098238,0.2512394833659216
110,Fagraea,31,12,0.3870967741935484,0.376865671641791,0.7502601055951177,0.384541659722627,0,0.0,0.030612244897959183,0.7502601055951177,0.0076450988083127235,0,0.0,0.06663113006396588,0.7502601055951177,0.01664045138625282,0,0.0,0.013402375875723424,0.7502601055951177,0.00334710793597771,0,0.0,0.011422479439537008,0.7502601055951177,0.0028526488090719116,19,0.6129032258064516,0.17415473652147426,0.7502601055951177,0.5033302244221197,0,0.0,0.3269113615595492,0.7502601055951177,0.08164280891563812
111,Faramea,13,1,0.07692307692307693,0.376865671641791,0.33181222783183395,0.27734105106651363,0,0.0,0.030612244897959183,0.33181222783183395,0.020454727719433654,7,0.5384615384615384,0.06663113006396588,0.33181222783183395,0.22319022903316849,0,0.0,0.013402375875723424,0.33181222783183395,0.008955303678160009,0,0.0,0.011422479439537008,0.33181222783183395,0.007632361089340916,5,0.38461538461538464,0.17415473652147426,0.33181222783183395,0.24398815303644628,0,0.0,0.3269113615595492,0.33181222783183395,0.21843817437693702
112,Feretia,6,5,0.8333333333333334,0.376865671641791,0.19781611144141828,0.4671623294763688,0,0.0,0.030612244897959183,0.19781611144141828,0.0245566496497525,0,0.0,0.06663113006396588,0.19781611144141828,0.05345041901376477,0,0.0,0.013402375875723424,0.19781611144141828,0.010751169995911542,0,0.0,0.011422479439537008,0.19781611144141828,0.009162928973788247,0,0.0,0.17415473652147426,0.19781611144141828,0.13970412375369146,1,0.16666666666666666,0.3269113615595492,0.19781611144141828,0.29521237913672266
113,Forsteronia,3,0,0.0,0.376865671641791,0.15446526508353473,0.3186530157707574,0,0.0,0.030612244897959183,0.15446526508353473,0.025883716374993832,0,0.0,0.06663113006396588,0.15446526508353473,0.05633893489581991,0,0.0,0.013402375875723424,0.15446526508353473,0.011332174333330634,0,0.0,0.011422479439537008,0.15446526508353473,0.0096581031249977,3,1.0,0.17415473652147426,0.15446526508353473,0.3017191440626663,0,0.0,0.3269113615595492,0.15446526508353473,0.27641491143743413
114,Frasera,15,2,0.13333333333333333,0.376865671641791,0.3775406687981454,0.28492230976283967,0,0.0,0.030612244897959183,0.3775406687981454,0.01905487748577106,4,0.26666666666666666,0.06663113006396588,0.3775406687981454,0.14215268033634543,0,0.0,0.013402375875723424,0.3775406687981454,0.008342433924118672,0,0.0,0.011422479439537008,0.3775406687981454,0.007110028912601141,9,0.6,0.17415473652147426,0.3775406687981454,0.3349286420996793,0,0.0,0.3269113615595492,0.3775406687981454,0.20348902747864467
115,Funastrum,4,4,1.0,0.376865671641791,0.16798161486607552,0.48154078239789033,0,0.0,0.030612244897959183,0.16798161486607552,0.025469950565324216,0,0.0,0.06663113006396588,0.16798161486607552,0.05543832523546938,0,0.0,0.013402375875723424,0.16798161486607552,0.01115102313307727,0,0.0,0.011422479439537008,0.16798161486607552,0.009503712897509037,0,0.0,0.17415473652147426,0.16798161486607552,0.14489994264402112,0,0.0,0.3269113615595492,0.16798161486607552,0.2719962631267086
116,Funtumia,9,8,0.8888888888888888,0.376865671641791,0.24973989440488234,0.5047382958499294,0,0.0,0.030612244897959183,0.24973989440488234,0.022967146089646458,0,0.0,0.06663113006396588,0.24973989440488234,0.04999067867771306,0,0.0,0.013402375875723424,0.24973989440488234,0.010055267939745713,0,0.0,0.011422479439537008,0.24973989440488234,0.008569830630465097,0,0.0,0.17415473652147426,0.24973989440488234,0.13066135101249118,1,0.1111111111111111,0.3269113615595492,0.24973989440488234,0.2730174298000091
117,Galianthe,2,0,0.0,0.376865671641791,0.1418510649004878,0.3234068747949654,0,0.0,0.030612244897959183,0.1418510649004878,0.02626986536018915,0,0.0,0.06663113006396588,0.1418510649004878,0.05717943330886942,0,0.0,0.013402375875723424,0.1418510649004878,0.011501234585555449,0,0.0,0.011422479439537008,0.1418510649004878,0.009802188567234757,0,0.0,0.17415473652147426,0.1418510649004878,0.14945070168843927,2,1.0,0.3269113615595492,0.1418510649004878,0.42238970169474654
118,Galium,152,45,0.29605263157894735,0.376865671641791,0.9999981494022271,0.2960527811313793,0,0.0,0.030612244897959183,0.9999981494022271,5.665095223200576e-08,67,0.4407894736842105,0.06663113006396588,0.9999981494022271,0.44078878126761306,0,0.0,0.013402375875723424,0.9999981494022271,2.4802406947345805e-08,0,0.0,0.011422479439537008,0.9999981494022271,2.1138415011942447e-08,38,0.25,0.17415473652147426,0.9999981494022271,0.24999985964092433,2,0.013157894736842105,0.3269113615595492,0.9999981494022271,0.013158475368309051
119,Gardenia,290,190,0.6551724137931034,0.376865671641791,0.9999999999981204,0.6551724137925803,10,0.034482758620689655,0.030612244897959183,0.9999999999981204,0.034482758620682376,0,0.0,0.06663113006396588,0.9999999999981204,1.2524037717819763e-13,3,0.010344827586206896,0.013402375875723424,0.9999999999981204,0.010344827586212644,0,0.0,0.011422479439537008,0.9999999999981204,2.146977894483388e-14,85,0.29310344827586204,0.17415473652147426,0.9999999999981204,0.2931034482756385,2,0.006896551724137931,0.3269113615595492,0.9999999999981204,0.006896551724739433
120,Gardneria,38,1,0.02631578947368421,0.376865671641791,0.8581489350995123,0.07604166355997065,0,0.0,0.030612244897959183,0.8581489350995123,0.004342379537770032,0,0.0,0.06663113006396588,0.8581489350995123,0.009451696755096462,0,0.0,0.013402375875723424,0.8581489350995123,0.0019011412901679741,0,0.0,0.011422479439537008,0.8581489350995123,0.0016202908723022508,0,0.0,0.17415473652147426,0.8581489350995123,0.02470403483303498,37,0.9736842105263158,0.3269113615595492,0.8581489350995123,0.8819387931516577
121,Geissospermum,24,0,0.0,0.376865671641791,0.598687660112452,0.1512408445098595,0,0.0,0.030612244897959183,0.598687660112452,0.012285071629210652,0,0.0,0.06663113006396588,0.598687660112452,0.026739894715321694,0,0.0,0.013402375875723424,0.598687660112452,0.005378538822738992,0,0.0,0.011422479439537008,0.598687660112452,0.004583981951198005,0,0.0,0.17415473652147426,0.598687660112452,0.06989044481593225,24,1.0,0.3269113615595492,0.598687660112452,0.7298812235557389
122,Gelsemium,143,33,0.23076923076923078,0.376865671641791,0.9999954482762552,0.23076989575986975,0,0.0,0.030612244897959183,0.9999954482762552,1.393384819838453e-07,4,0.027972027972027972,0.06663113006396588,0.9999954482762552,0.027972203937580917,0,0.0,0.013402375875723424,0.9999954482762552,6.100391251034024e-08,0,0.0,0.011422479439537008,0.9999954482762552,5.199197088949452e-08,4,0.027972027972027972,0.17415473652147426,0.9999954482762552,0.027972693355333558,102,0.7132867132867133,0.3269113615595492,0.9999954482762552,0.7132849546128505
123,Geniostoma,3,0,0.0,0.376865671641791,0.15446526508353473,0.3186530157707574,0,0.0,0.030612244897959183,0.15446526508353473,0.025883716374993832,0,0.0,0.06663113006396588,0.15446526508353473,0.05633893489581991,0,0.0,0.013402375875723424,0.15446526508353473,0.011332174333330634,0,0.0,0.011422479439537008,0.15446526508353473,0.0096581031249977,3,1.0,0.17415473652147426,0.15446526508353473,0.3017191440626663,0,0.0,0.3269113615595492,0.15446526508353473,0.27641491143743413
124,Genipa,29,28,0.9655172413793104,0.376865671641791,0.7109495026250039,0.7953672123661082,0,0.0,0.030612244897959183,0.7109495026250039,0.008848484613520289,0,0.0,0.06663113006396588,0.7109495026250039,0.019259761285647395,1,0.034482758620689655,0.013402375875723424,0.7109495026250039,0.02838946350340188,0,0.0,0.011422479439537008,0.7109495026250039,0.003301673363253839,0,0.0,0.17415473652147426,0.7109495026250039,0.050339513211743535,0,0.0,0.3269113615595492,0.7109495026250039,0.09449389165632488
125,Gentiana,420,183,0.4357142857142857,0.376865671641791,1.0,0.4357142857142857,11,0.02619047619047619,0.030612244897959183,1.0,0.02619047619047619,28,0.06666666666666667,0.06663113006396588,1.0,0.06666666666666667,11,0.02619047619047619,0.013402375875723424,1.0,0.02619047619047619,0,0.0,0.011422479439537008,1.0,0.0,164,0.3904761904761905,0.17415473652147426,1.0,0.3904761904761905,23,0.05476190476190476,0.3269113615595492,1.0,0.05476190476190476
126,Gentianella,86,30,0.3488372093023256,0.376865671641791,0.9986414800495711,0.3488752865275936,0,0.0,0.030612244897959183,0.9986414800495711,4.1587345421293e-05,11,0.12790697674418605,0.06663113006396588,0.9986414800495711,0.12782373228399155,7,0.08139534883720931,0.013402375875723424,0.9986414800495711,0.08130297902695216,0,0.0,0.011422479439537008,0.9986414800495711,1.5517666201975e-05,34,0.3953488372093023,0.17415473652147426,0.9986414800495711,0.3950483406106007,4,0.046511627906976744,0.3269113615595492,0.9986414800495711,0.04689255653923872
127,Gentianopsis,35,1,0.02857142857142857,0.376865671641791,0.8175744761936437,0.09210918830227785,0,0.0,0.030612244897959183,0.8175744761936437,0.005584454810398664,11,0.3142857142857143,0.06663113006396588,0.8175744761936437,0.26910719703601643,8,0.22857142857142856,0.013402375875723424,0.8175744761936437,0.18931910142649705,0,0.0,0.011422479439537008,0.8175744761936437,0.0020837517949248746,15,0.42857142857142855,0.17415473652147426,0.8175744761936437,0.3821593302591352,0,0.0,0.3269113615595492,0.8175744761936437,0.05963697637074991
128,Gomphocarpus,42,37,0.8809523809523809,0.376865671641791,0.9002495108803148,0.830669485139917,0,0.0,0.030612244897959183,0.9002495108803148,0.0030535864016230166,0,0.0,0.06663113006396588,0.9002495108803148,0.006646487814477959,0,0.0,0.013402375875723424,0.9002495108803148,0.0013368935489692809,1,0.023809523809523808,0.011422479439537008,0.9002495108803148,0.022573910074870383,4,0.09523809523809523,0.17415473652147426,0.9002495108803148,0.10311006880579504,0,0.0,0.3269113615595492,0.9002495108803148,0.03260956821434729
129,Gongronemopsis,36,36,1.0,0.376865671641791,0.8320183851339245,0.8953248892439006,0,0.0,0.030612244897959183,0.8320183851339245,0.005142294332634966,0,0.0,0.06663113006396588,0.8320183851339245,0.011192804828496505,0,0.0,0.013402375875723424,0.8320183851339245,0.002251352742646154,0,0.0,0.011422479439537008,0.8320183851339245,0.0019187665420279721,0,0.0,0.17415473652147426,0.8320183851339245,0.02925479387745315,0,0.0,0.3269113615595492,0.8320183851339245,0.054915098432840564
130,Gonioma,9,0,0.0,0.376865671641791,0.24973989440488234,0.28274727860114507,0,0.0,0.030612244897959183,0.24973989440488234,0.022967146089646458,0,0.0,0.06663113006396588,0.24973989440488234,0.04999067867771306,0,0.0,0.013402375875723424,0.24973989440488234,0.010055267939745713,0,0.0,0.011422479439537008,0.24973989440488234,0.008569830630465097,0,0.0,0.17415473652147426,0.24973989440488234,0.13066135101249118,9,1.0,0.3269113615595492,0.24973989440488234,0.49500844704879343
131,Guettarda,40,32,0.8,0.376865671641791,0.8807970779778823,0.7495611516518352,0,0.0,0.030612244897959183,0.8807970779778823,0.0036490690414933986,0,0.0,0.06663113006396588,0.8807970779778823,0.007942625401260507,0,0.0,0.013402375875723424,0.8807970779778823,0.0015976023664249705,0,0.0,0.011422479439537008,0.8807970779778823,0.0013615929259303725,0,0.0,0.17415473652147426,0.8807970779778823,0.020759753477351747,8,0.2,0.3269113615595492,0.8807970779778823,0.21512820513570374
132,Guettardella,2,0,0.0,0.376865671641791,0.1418510649004878,0.3234068747949654,0,0.0,0.030612244897959183,0.1418510649004878,0.02626986536018915,0,0.0,0.06663113006396588,0.1418510649004878,0.05717943330886942,0,0.0,0.013402375875723424,0.1418510649004878,0.011501234585555449,0,0.0,0.011422479439537008,0.1418510649004878,0.009802188567234757,0,0.0,0.17415473652147426,0.1418510649004878,0.14945070168843927,2,1.0,0.3269113615595492,0.1418510649004878,0.42238970169474654
133,Gymnema,127,114,0.8976377952755905,0.376865671641791,0.9999774555703496,0.8976260547650854,2,0.015748031496062992,0.030612244897959183,0.9999774555703496,0.01574836660127634,0,0.0,0.06663113006396588,0.9999774555703496,1.5021608242563678e-06,2,0.015748031496062992,0.013402375875723424,0.9999774555703496,0.015747978614594874,1,0.007874015748031496,0.011422479439537008,0.9999774555703496,0.007874095746121556,6,0.047244094488188976,0.17415473652147426,0.9999774555703496,0.04724695561623019,2,0.015748031496062992,0.3269113615595492,0.9999774555703496,0.015755046495867404
134,Gynochthodes,73,17,0.2328767123287671,0.376865671641791,0.995033198349943,0.23359187692947303,2,0.0273972602739726,0.030612244897959183,0.995033198349943,0.027413228464907922,50,0.684931506849315,0.06663113006396588,0.995033198349943,0.6818605315176667,1,0.0136986301369863,0.013402375875723424,0.995033198349943,0.013697158700832622,0,0.0,0.011422479439537008,0.995033198349943,5.67331897280349e-05,3,0.0410958904109589,0.17415473652147426,0.995033198349943,0.04175676730737529,0,0.0,0.3269113615595492,0.995033198349943,0.001623703890016359
135,Halenia,53,9,0.16981132075471697,0.376865671641791,0.9644288107273639,0.1771764902598439,0,0.0,0.030612244897959183,0.9644288107273639,0.0010889139573255961,8,0.1509433962264151,0.06663113006396588,0.9644288107273639,0.14794430864874575,0,0.0,0.013402375875723424,0.9644288107273639,0.0004767384489783704,0,0.0,0.011422479439537008,0.9644288107273639,0.0004063111781065657,36,0.6792452830188679,0.17415473652147426,0.9644288107273639,0.6612786115895898,0,0.0,0.3269113615595492,0.9644288107273639,0.01162862591740991
136,Hamelia,13,0,0.0,0.376865671641791,0.33181222783183395,0.25181703354098794,0,0.0,0.030612244897959183,0.33181222783183395,0.020454727719433654,0,0.0,0.06663113006396588,0.33181222783183395,0.04452210635448867,0,0.0,0.013402375875723424,0.33181222783183395,0.008955303678160009,0,0.0,0.011422479439537008,0.33181222783183395,0.007632361089340916,6,0.46153846153846156,0.17415473652147426,0.33181222783183395,0.26951217056197196,7,0.5384615384615384,0.3269113615595492,0.33181222783183395,0.39710629705561684
137,Hancornia,3,0,0.0,0.376865671641791,0.15446526508353473,0.3186530157707574,0,0.0,0.030612244897959183,0.15446526508353473,0.025883716374993832,0,0.0,0.06663113006396588,0.15446526508353473,0.05633893489581991,1,0.3333333333333333,0.013402375875723424,0.15446526508353473,0.06282059602784221,0,0.0,0.011422479439537008,0.15446526508353473,0.0096581031249977,2,0.6666666666666666,0.17415473652147426,0.15446526508353473,0.25023072236815475,0,0.0,0.3269113615595492,0.15446526508353473,0.27641491143743413
138,Haplophyton,25,2,0.08,0.376865671641791,0.6224593312018546,0.19207886421485243,0,0.0,0.030612244897959183,0.6224593312018546,0.011557367412188125,0,0.0,0.06663113006396588,0.6224593312018546,0.025155961407125893,0,0.0,0.013402375875723424,0.6224593312018546,0.005059941951604751,0,0.0,0.011422479439537008,0.6224593312018546,0.004312450526935867,0,0.0,0.17415473652147426,0.6224593312018546,0.06575049570068218,23,0.92,0.3269113615595492,0.6224593312018546,0.6960849187866108
139,Hedyotis,46,34,0.7391304347826086,0.376865671641791,0.9308615796566531,0.7140840213129959,0,0.0,0.030612244897959183,0.9308615796566531,0.00211648225540858,0,0.0,0.06663113006396588,0.9308615796566531,0.004606771078314695,0,0.0,0.013402375875723424,0.9308615796566531,0.0009266190968952986,0,0.0,0.011422479439537008,0.9308615796566531,0.0007897321848539477,12,0.2608695652173913,0.17415473652147426,0.9308615796566531,0.25487423894101163,0,0.0,0.3269113615595492,0.9308615796566531,0.022602135130519983
140,Heinsia,3,3,1.0,0.376865671641791,0.15446526508353473,0.4731182808542921,0,0.0,0.030612244897959183,0.15446526508353473,0.025883716374993832,0,0.0,0.06663113006396588,0.15446526508353473,0.05633893489581991,0,0.0,0.013402375875723424,0.15446526508353473,0.011332174333330634,0,0.0,0.011422479439537008,0.15446526508353473,0.0096581031249977,0,0.0,0.17415473652147426,0.15446526508353473,0.14725387897913159,0,0.0,0.3269113615595492,0.15446526508353473,0.27641491143743413
141,Helia,39,10,0.2564102564102564,0.376865671641791,0.8698915256370021,0.27208252671479277,5,0.1282051282051282,0.030612244897959183,0.8698915256370021,0.11550746704934635,0,0.0,0.06663113006396588,0.8698915256370021,0.008669274677705082,0,0.0,0.013402375875723424,0.8698915256370021,0.0017437626780298224,2,0.05128205128205128,0.011422479439537008,0.8698915256370021,0.04609598320085944,11,0.28205128205128205,0.17415473652147426,0.8698915256370021,0.26801302712336106,11,0.28205128205128205,0.3269113615595492,0.8698915256370021,0.2878879585559055
142,Hemidesmus,23,16,0.6956521739130435,0.376865671641791,0.574442516811659,0.5599901923320749,1,0.043478260869565216,0.030612244897959183,0.574442516811659,0.038003031494027555,0,0.0,0.06663113006396588,0.574442516811659,0.028355376012016324,0,0.0,0.013402375875723424,0.574442516811659,0.005703481346416997,0,0.0,0.011422479439537008,0.574442516811659,0.004860921602059941,5,0.21739130434782608,0.17415473652147426,0.574442516811659,0.1989916593619418,1,0.043478260869565216,0.3269113615595492,0.574442516811659,0.1640953378514624
143,Heterophyllaea,14,1,0.07142857142857142,0.376865671641791,0.35434369377420455,0.26863596133655687,0,0.0,0.030612244897959183,0.35434369377420455,0.019764988966095777,10,0.7142857142857143,0.06663113006396588,0.35434369377420455,0.2961234477268969,0,0.0,0.013402375875723424,0.35434369377420455,0.008653328502569295,0,0.0,0.011422479439537008,0.35434369377420455,0.0073749958828715585,3,0.21428571428571427,0.17415473652147426,0.35434369377420455,0.18837489541722552,0,0.0,0.3269113615595492,0.35434369377420455,0.211072382167784
144,Heterostemma,9,0,0.0,0.376865671641791,0.24973989440488234,0.28274727860114507,0,0.0,0.030612244897959183,0.24973989440488234,0.022967146089646458,0,0.0,0.06663113006396588,0.24973989440488234,0.04999067867771306,0,0.0,0.013402375875723424,0.24973989440488234,0.010055267939745713,0,0.0,0.011422479439537008,0.24973989440488234,0.008569830630465097,0,0.0,0.17415473652147426,0.24973989440488234,0.13066135101249118,9,1.0,0.3269113615595492,0.24973989440488234,0.49500844704879343
145,Himalrandia,9,5,0.5555555555555556,0.376865671641791,0.24973989440488234,0.42149166438163527,0,0.0,0.030612244897959183,0.24973989440488234,0.022967146089646458,0,0.0,0.06663113006396588,0.24973989440488234,0.04999067867771306,1,0.1111111111111111,0.013402375875723424,0.24973989440488234,0.03780414509584375,0,0.0,0.011422479439537008,0.24973989440488234,0.008569830630465097,3,0.3333333333333333,0.17415473652147426,0.24973989440488234,0.2139079824807853,0,0.0,0.3269113615595492,0.24973989440488234,0.24526855264391106
146,Himatanthus,33,17,0.5151515151515151,0.376865671641791,0.7858349830425586,0.485535525131281,0,0.0,0.030612244897959183,0.7858349830425586,0.0065560719476767775,2,0.06060606060606061,0.06663113006396588,0.7858349830425586,0.06189641970868265,5,0.15151515151515152,0.013402375875723424,0.7858349830425586,0.1219362265782941,0,0.0,0.011422479439537008,0.7858349830425586,0.002446295502864469,8,0.24242424242424243,0.17415473652147426,0.7858349830425586,0.22780330253489994,1,0.030303030303030304,0.3269113615595492,0.7858349830425586,0.09382615859630107
147,Hintonia,28,6,0.21428571428571427,0.376865671641791,0.6899744811276125,0.2646896499232826,0,0.0,0.030612244897959183,0.6899744811276125,0.009490577108338392,1,0.03571428571428571,0.06663113006396588,0.6899744811276125,0.04529929642569215,2,0.07142857142857142,0.013402375875723424,0.6899744811276125,0.0534389700441091,0,0.0,0.011422479439537008,0.6899744811276125,0.003541260115051639,17,0.6071428571428571,0.17415473652147426,0.6899744811276125,0.472905490381633,2,0.07142857142857142,0.3269113615595492,0.6899744811276125,0.15063475600189308
148,Hoffmannia,25,13,0.52,0.376865671641791,0.6224593312018546,0.4659609699436684,2,0.08,0.030612244897959183,0.6224593312018546,0.06135411390833649,0,0.0,0.06663113006396588,0.6224593312018546,0.025155961407125893,0,0.0,0.013402375875723424,0.6224593312018546,0.005059941951604751,0,0.0,0.011422479439537008,0.6224593312018546,0.004312450526935867,6,0.24,0.17415473652147426,0.6224593312018546,0.2151407351891273,4,0.16,0.3269113615595492,0.6224593312018546,0.22301582707320128
149,Holarrhena,95,73,0.7684210526315789,0.376865671641791,0.9994472213630764,0.7682046091817953,0,0.0,0.030612244897959183,0.9994472213630764,1.6921795007865335e-05,0,0.0,0.06663113006396588,0.9994472213630764,3.683226525343823e-05,0,0.0,0.013402375875723424,0.9994472213630764,7.408547068120147e-06,0,0.0,0.011422479439537008,0.9994472213630764,6.314102614875125e-06,4,0.042105263157894736,0.17415473652147426,0.9994472213630764,0.042178257285787134,18,0.18947368421052632,0.3269113615595492,0.9994472213630764,0.18954965682247327
150,Hoodia,43,39,0.9069767441860465,0.376865671641791,0.9088770389851438,0.8586714535890527,0,0.0,0.030612244897959183,0.9088770389851438,0.0027894783984139643,0,0.0,0.06663113006396588,0.9088770389851438,0.006071625867194575,4,0.09302325581395349,0.013402375875723424,0.9088770389851438,0.0857679654753736,0,0.0,0.011422479439537008,0.9088770389851438,0.001040850148661927,0,0.0,0.17415473652147426,0.9088770389851438,0.015869495266598848,0,0.0,0.3269113615595492,0.9088770389851438,0.02978913125470435
151,Hoppea,12,0,0.0,0.376865671641791,0.31002551887238755,0.2600276962458539,0,0.0,0.030612244897959183,0.31002551887238755,0.02112166778962079,1,0.08333333333333333,0.06663113006396588,0.31002551887238755,0.07180923929886363,0,0.0,0.013402375875723424,0.31002551887238755,0.0092472973407295,0,0.0,0.011422479439537008,0.31002551887238755,0.00788121932448537,11,0.9166666666666666,0.17415473652147426,0.31002551887238755,0.4043523829336755,0,0.0,0.3269113615595492,0.31002551887238755,0.22556049706677128
152,Hoya,101,69,0.6831683168316832,0.376865671641791,0.9996965529699712,0.6830753702037103,18,0.1782178217821782,0.030612244897959183,0.9996965529699712,0.178173031308257,0,0.0,0.06663113006396588,0.9996965529699712,2.02190185253748e-05,5,0.04950495049504951,0.013402375875723424,0.9996965529699712,0.04949399527600488,0,0.0,0.011422479439537008,0.9996965529699712,3.4661174614928227e-06,9,0.0891089108910891,0.17415473652147426,0.9996965529699712,0.089134717794293,0,0.0,0.3269113615595492,0.9996965529699712,9.920028174792459e-05
153,Hunteria,88,4,0.045454545454545456,0.376865671641791,0.9988874639671398,0.04582325227411955,0,0.0,0.030612244897959183,0.9988874639671398,3.405722549572077e-05,0,0.0,0.06663113006396588,0.9988874639671398,7.412953310635739e-05,0,0.0,0.013402375875723424,0.9988874639671398,1.4910626087678746e-05,0,0.0,0.011422479439537008,0.9988874639671398,1.270791996108984e-05,0,0.0,0.17415473652147426,0.9988874639671398,0.00019375341967341642,84,0.9545454545454546,0.3269113615595492,0.9988874639671398,0.9538471890015562
154,Hydnophytum,5,1,0.2,0.376865671641791,0.18242552380635635,0.34460085884917424,0,0.0,0.030612244897959183,0.18242552380635635,0.02502779008756052,0,0.0,0.06663113006396588,0.18242552380635635,0.05447591126023745,0,0.0,0.013402375875723424,0.18242552380635635,0.010957440436344904,0,0.0,0.011422479439537008,0.18242552380635635,0.009338727644612134,4,0.8,0.17415473652147426,0.18242552380635635,0.28832488653327143,0,0.0,0.3269113615595492,0.18242552380635635,0.2672743851887993
155,Hymenodictyon,36,13,0.3611111111111111,0.376865671641791,0.8320183851339245,0.36375758763056004,3,0.08333333333333333,0.030612244897959183,0.8320183851339245,0.074477159760462,15,0.4166666666666667,0.06663113006396588,0.8320183851339245,0.3578671319676317,0,0.0,0.013402375875723424,0.8320183851339245,0.002251352742646154,0,0.0,0.011422479439537008,0.8320183851339245,0.0019187665420279721,5,0.1388888888888889,0.17415473652147426,0.8320183851339245,0.14481290292383156,0,0.0,0.3269113615595492,0.8320183851339245,0.054915098432840564
