,Genus,identified_compounds_count,identified_Terpenoids_count,mean_identified_as_Terpenoids,expected_total_mean_for_Terpenoids,weigthing_factor_for_Terpenoids,norm_mean_identified_as_Terpenoids,identified_Fatty_acids_count,mean_identified_as_Fatty_acids,expected_total_mean_for_Fatty_acids,weigthing_factor_for_Fatty_acids,norm_mean_identified_as_Fatty_acids,identified_Polyketides_count,mean_identified_as_Polyketides,expected_total_mean_for_Polyketides,weigthing_factor_for_Polyketides,norm_mean_identified_as_Polyketides,identified_Carbohydrates_count,mean_identified_as_Carbohydrates,expected_total_mean_for_Carbohydrates,weigthing_factor_for_Carbohydrates,norm_mean_identified_as_Carbohydrates,identified_Amino_acids_and_Peptides_count,mean_identified_as_Amino_acids_and_Peptides,expected_total_mean_for_Amino_acids_and_Peptides,weigthing_factor_for_Amino_acids_and_Peptides,norm_mean_identified_as_Amino_acids_and_Peptides,identified_Shikimates_and_Phenylpropanoids_count,mean_identified_as_Shikimates_and_Phenylpropanoids,expected_total_mean_for_Shikimates_and_Phenylpropanoids,weigthing_factor_for_Shikimates_and_Phenylpropanoids,norm_mean_identified_as_Shikimates_and_Phenylpropanoids,identified_Alkaloids_count,mean_identified_as_Alkaloids,expected_total_mean_for_Alkaloids,weigthing_factor_for_Alkaloids,norm_mean_identified_as_Alkaloids
105,Eustoma,20,10,0.5,0.39981957600360846,0.5,0.44990978800180426,0,0.0,0.03437077131258457,0.5,0.017185385656292285,1,0.05,0.06928281461434371,0.5,0.05964140730717186,0,0.0,0.014343707713125846,0.5,0.007171853856562923,0,0.0,0.013441587731168245,0.5,0.006720793865584123,9,0.45,0.1742895805142084,0.5,0.3121447902571042,0,0.0,0.31655390166892194,0.5,0.15827695083446097
106,Exacum,6,3,0.5,0.39981957600360846,0.19781611144141828,0.4196368779211272,0,0.0,0.03437077131258457,0.19781611144141828,0.02757167898428684,2,0.3333333333333333,0.06928281461434371,0.19781611144141828,0.12151626145142366,0,0.0,0.014343707713125846,0.19781611144141828,0.011506291229663013,0,0.0,0.013441587731168245,0.19781611144141828,0.010782625114589866,1,0.16666666666666666,0.1742895805142084,0.19781611144141828,0.17278164533903473,0,0.0,0.31655390166892194,0.19781611144141828,0.2539344397791667
107,Exallage,9,5,0.5555555555555556,0.39981957600360846,0.24973989440488234,0.4387130630919527,0,0.0,0.03437077131258457,0.24973989440488234,0.02578701851436534,0,0.0,0.06928281461434371,0.24973989440488234,0.05198013180848448,0,0.0,0.014343707713125846,0.24973989440488234,0.0107615116634753,0,0.0,0.013441587731168245,0.24973989440488234,0.010084687030552326,2,0.2222222222222222,0.1742895805142084,0.24973989440488234,0.18626027339291484,2,0.2222222222222222,0.31655390166892194,0.24973989440488234,0.29299551800486795
108,Exostema,18,1,0.05555555555555555,0.39981957600360846,0.45016600268752216,0.24484361804937307,0,0.0,0.03437077131258457,0.45016600268752216,0.018898218581511417,0,0.0,0.06928281461434371,0.45016600268752216,0.03809404690446396,0,0.0,0.014343707713125846,0.45016600268752216,0.007886658148189804,0,0.0,0.013441587731168245,0.45016600268752216,0.007390641912454596,17,0.9444444444444444,0.1742895805142084,0.45016600268752216,0.5209871170600353,0,0.0,0.31655390166892194,0.45016600268752216,0.1740520971194844
109,Fadogia,8,4,0.5,0.39981957600360846,0.23147521650098238,0.4230088613373334,0,0.0,0.03437077131258457,0.23147521650098238,0.026414789581698305,0,0.0,0.06928281461434371,0.23147521650098238,0.053245560101691077,0,0.0,0.014343707713125846,0.23147521650098238,0.01102349486480323,0,0.0,0.013441587731168245,0.23147521650098238,0.010330193300979128,4,0.5,0.1742895805142084,0.23147521650098238,0.24968347038130778,0,0.0,0.31655390166892194,0.23147521650098238,0.24327951874587755
110,Fagraea,26,12,0.46153846153846156,0.39981957600360846,0.6456563062257954,0.43966876366241436,0,0.0,0.03437077131258457,0.6456563062257954,0.012179066064769683,0,0.0,0.06928281461434371,0.6456563062257954,0.024549928445519995,0,0.0,0.014343707713125846,0.6456563062257954,0.005082602373486561,0,0.0,0.013441587731168245,0.6456563062257954,0.004762941846852186,14,0.5384615384615384,0.1742895805142084,0.6456563062257954,0.4094195017134972,0,0.0,0.31655390166892194,0.6456563062257954,0.11216887879600215
111,Faramea,13,1,0.07692307692307693,0.39981957600360846,0.33181222783183395,0.29267856928459757,0,0.0,0.03437077131258457,0.33181222783183395,0.022966129111057398,7,0.5384615384615384,0.06928281461434371,0.33181222783183395,0.22496205222537818,0,0.0,0.014343707713125846,0.33181222783183395,0.009584290101464898,0,0.0,0.013441587731168245,0.33181222783183395,0.008981504560492263,5,0.38461538461538464,0.1742895805142084,0.33181222783183395,0.24407825414354156,0,0.0,0.31655390166892194,0.33181222783183395,0.21151744632729766
112,Feretia,5,4,0.8,0.39981957600360846,0.18242552380635635,0.4728226994682,0,0.0,0.03437077131258457,0.18242552380635635,0.028100665352257845,0,0.0,0.06928281461434371,0.18242552380635635,0.05664386086754338,0,0.0,0.014343707713125846,0.18242552380635635,0.01172704932023359,0,0.0,0.013441587731168245,0.18242552380635635,0.010989499048520784,0,0.0,0.1742895805142084,0.18242552380635635,0.1424947124949138,1,0.2,0.31655390166892194,0.18242552380635635,0.2952914951052943
113,Forsteronia,3,0,0.0,0.39981957600360846,0.15446526508353473,0.3380613392106246,0,0.0,0.03437077131258457,0.15446526508353473,0.029061681010660645,0,0.0,0.06928281461434371,0.15446526508353473,0.058581026289205716,0,0.0,0.014343707713125846,0.15446526508353473,0.01212810309893712,0,0.0,0.013441587731168245,0.15446526508353473,0.011365329319129754,3,1.0,0.1742895805142084,0.15446526508353473,0.30183315934231786,0,0.0,0.31655390166892194,0.15446526508353473,0.26765731933440473
114,Frasera,13,2,0.15384615384615385,0.39981957600360846,0.33181222783183395,0.31820258681012326,0,0.0,0.03437077131258457,0.33181222783183395,0.022966129111057398,4,0.3076923076923077,0.06928281461434371,0.33181222783183395,0.14838999964880112,0,0.0,0.014343707713125846,0.33181222783183395,0.009584290101464898,0,0.0,0.013441587731168245,0.33181222783183395,0.008981504560492263,9,0.6923076923076923,0.1742895805142084,0.33181222783183395,0.3461743242456443,0,0.0,0.31655390166892194,0.33181222783183395,0.21151744632729766
115,Funastrum,4,4,1.0,0.39981957600360846,0.16798161486607552,0.5006388528375282,0,0.0,0.03437077131258457,0.16798161486607552,0.028597113643304032,0,0.0,0.06928281461434371,0.16798161486607552,0.05764457553295932,0,0.0,0.014343707713125846,0.16798161486607552,0.011934228528307982,0,0.0,0.013441587731168245,0.16798161486607552,0.011183648117722576,0,0.0,0.1742895805142084,0.16798161486607552,0.14501213532510077,0,0.0,0.31655390166892194,0.16798161486607552,0.26337866607441957
116,Funtumia,9,8,0.8888888888888888,0.39981957600360846,0.24973989440488234,0.5219596945602467,0,0.0,0.03437077131258457,0.24973989440488234,0.02578701851436534,0,0.0,0.06928281461434371,0.24973989440488234,0.05198013180848448,0,0.0,0.014343707713125846,0.24973989440488234,0.0107615116634753,0,0.0,0.013441587731168245,0.24973989440488234,0.010084687030552326,0,0.0,0.1742895805142084,0.24973989440488234,0.13076251908071876,7,0.7777777777777778,0.31655390166892194,0.24973989440488234,0.43173990378535815
117,Galianthe,2,0,0.0,0.39981957600360846,0.1418510649004878,0.3431047433794351,0,0.0,0.03437077131258457,0.1418510649004878,0.02949524080044331,0,0.0,0.06928281461434371,0.1418510649004878,0.059454973581995973,0,0.0,0.014343707713125846,0.1418510649004878,0.012309037499397603,0,0.0,0.013441587731168245,0.1418510649004878,0.011534884197548698,0,0.0,0.1742895805142084,0.1418510649004878,0.14956641791720862,2,1.0,0.31655390166892194,0.1418510649004878,0.4135014585192689
118,Galium,129,35,0.2713178294573643,0.39981957600360846,0.9999815421067044,0.27132020132889034,0,0.0,0.03437077131258457,0.9999815421067044,6.344120293743272e-07,59,0.4573643410852713,0.06928281461434371,0.9999815421067044,0.45735717791786573,0,0.0,0.014343707713125846,0.9999815421067044,2.647546264318059e-07,0,0.0,0.013441587731168245,0.9999815421067044,2.4810339206502563e-07,33,0.2558139534883721,0.1742895805142084,0.9999815421067044,0.25581244872019476,2,0.015503875968992248,0.31655390166892194,0.9999815421067044,0.015509432718243248
119,Gardenia,263,174,0.6615969581749049,0.39981957600360846,0.999999999972033,0.6615969581675838,10,0.03802281368821293,0.03437077131258457,0.999999999972033,0.038022813688110786,0,0.0,0.06928281461434371,0.999999999972033,1.9376298490815945e-12,2,0.0076045627376425855,0.014343707713125846,0.999999999972033,0.007604562737831059,0,0.0,0.013441587731168245,0.999999999972033,3.7592037436609055e-13,75,0.28517110266159695,0.1742895805142084,0.999999999972033,0.28517110265849593,2,0.0076045627376425855,0.31655390166892194,0.999999999972033,0.00760456274628296
120,Gardneria,29,1,0.034482758620689655,0.39981957600360846,0.7109495026250039,0.14008354739462045,0,0.0,0.03437077131258457,0.7109495026250039,0.009934888543064818,0,0.0,0.06928281461434371,0.7109495026250039,0.0200262320238157,0,0.0,0.014343707713125846,0.7109495026250039,0.004146055848680594,0,0.0,0.013441587731168245,0.7109495026250039,0.003885297619203827,0,0.0,0.1742895805142084,0.7109495026250039,0.05037848993491137,28,0.9655172413793104,0.31655390166892194,0.7109495026250039,0.777934065257884
121,Geissospermum,17,0,0.0,0.39981957600360846,0.4255574831883411,0.2296733635100832,0,0.0,0.03437077131258457,0.4255574831883411,0.019744032377559045,0,0.0,0.06928281461434371,0.4255574831883411,0.039798994398859186,0,0.0,0.014343707713125846,0.4255574831883411,0.008239635559138815,0,0.0,0.013441587731168245,0.4255574831883411,0.007721419486237003,0,0.0,0.1742895805142084,0.4255574831883411,0.10011934528463014,17,1.0,0.31655390166892194,0.4255574831883411,0.607399503169587
122,Gelsemium,122,34,0.2786885245901639,0.39981957600360846,0.9999628310628971,0.27869302690259506,0,0.0,0.03437077131258457,0.9999628310628971,1.277525037096548e-06,3,0.02459016393442623,0.06928281461434371,0.9999628310628971,0.024591825112748315,0,0.0,0.014343707713125846,0.9999628310628971,5.331403698119452e-07,1,0.00819672131147541,0.013441587731168245,0.9999628310628971,0.008196916257585478,3,0.02459016393442623,0.1742895805142084,0.9999628310628971,0.02459572810262543,86,0.7049180327868853,0.31655390166892194,0.9999628310628971,0.7049035977049227
123,Geniostoma,3,0,0.0,0.39981957600360846,0.15446526508353473,0.3380613392106246,0,0.0,0.03437077131258457,0.15446526508353473,0.029061681010660645,0,0.0,0.06928281461434371,0.15446526508353473,0.058581026289205716,0,0.0,0.014343707713125846,0.15446526508353473,0.01212810309893712,0,0.0,0.013441587731168245,0.15446526508353473,0.011365329319129754,3,1.0,0.1742895805142084,0.15446526508353473,0.30183315934231786,0,0.0,0.31655390166892194,0.15446526508353473,0.26765731933440473
124,Genipa,22,21,0.9545454545454546,0.39981957600360846,0.549833997312478,0.7048267232149479,0,0.0,0.03437077131258457,0.549833997312478,0.015472552731073152,0,0.0,0.06928281461434371,0.549833997312478,0.031188767709879744,1,0.045454545454545456,0.014343707713125846,0.549833997312478,0.031449503988230494,0,0.0,0.013441587731168245,0.549833997312478,0.0060509458187136475,0,0.0,0.1742895805142084,0.549833997312478,0.07845924377016623,0,0.0,0.31655390166892194,0.549833997312478,0.1425018045494375
125,Gentiana,331,145,0.4380664652567976,0.39981957600360846,0.9999999999999689,0.43806646525679643,10,0.030211480362537766,0.03437077131258457,0.9999999999999689,0.030211480362537894,27,0.08157099697885196,0.06928281461434371,0.9999999999999689,0.08157099697885158,9,0.027190332326283987,0.014343707713125846,0.9999999999999689,0.027190332326283588,0,0.0,0.013441587731168245,0.9999999999999689,4.1784848522653615e-16,132,0.3987915407854985,0.1742895805142084,0.9999999999999689,0.39879154078549156,20,0.06042296072507553,0.31655390166892194,0.9999999999999689,0.06042296072508349
126,Gentianella,73,30,0.410958904109589,0.39981957600360846,0.995033198349943,0.4109035772763717,0,0.0,0.03437077131258457,0.995033198349943,0.00017071280366907785,13,0.1780821917808219,0.06928281461434371,0.995033198349943,0.17754180685478627,8,0.1095890410958904,0.014343707713125846,0.995033198349943,0.10911597641688466,0,0.0,0.013441587731168245,0.995033198349943,6.676170012255275e-05,29,0.3972602739726027,0.1742895805142084,0.995033198349943,0.3961528227644192,3,0.0410958904109589,0.31655390166892194,0.995033198349943,0.04246403571579638
127,Gentianopsis,32,1,0.03125,0.39981957600360846,0.7685247834990175,0.11656472240111057,0,0.0,0.03437077131258457,0.7685247834990175,0.00795598173088627,12,0.375,0.06928281461434371,0.7685247834990175,0.30423404832478423,8,0.25,0.014343707713125846,0.7685247834990175,0.195451408723077,0,0.0,0.013441587731168245,0.7685247834990175,0.003111394430189119,19,0.59375,0.1742895805142084,0.7685247834990175,0.49665530858593343,0,0.0,0.31655390166892194,0.7685247834990175,0.07327438292304442
128,Gomphocarpus,37,32,0.8648648648648649,0.39981957600360846,0.8455347349164652,0.7930315210450619,0,0.0,0.03437077131258457,0.8455347349164652,0.0053090903019239275,0,0.0,0.06928281461434371,0.8455347349164652,0.010701788325137997,0,0.0,0.014343707713125846,0.8455347349164652,0.002215604614188726,1,0.02702702702702703,0.013441587731168245,0.8455347349164652,0.02492854854491593,4,0.10810810810810811,0.1742895805142084,0.8455347349164652,0.11833084678693503,1,0.02702702702702703,0.31655390166892194,0.8455347349164652,0.07174887246739466
129,Gongronemopsis,36,36,1.0,0.39981957600360846,0.8320183851339245,0.8991807231660802,0,0.0,0.03437077131258457,0.8320183851339245,0.00577365766928054,0,0.0,0.06928281461434371,0.8320183851339245,0.011638239081384396,0,0.0,0.014343707713125846,0.8320183851339245,0.002409479184817863,0,0.0,0.013441587731168245,0.8320183851339245,0.0022579396134456706,0,0.0,0.1742895805142084,0.8320183851339245,0.02927744518910762,0,0.0,0.31655390166892194,0.8320183851339245,0.05317523559450239
130,Gonioma,9,0,0.0,0.39981957600360846,0.24973989440488234,0.2999686773114625,0,0.0,0.03437077131258457,0.24973989440488234,0.02578701851436534,0,0.0,0.06928281461434371,0.24973989440488234,0.05198013180848448,0,0.0,0.014343707713125846,0.24973989440488234,0.0107615116634753,0,0.0,0.013441587731168245,0.24973989440488234,0.010084687030552326,0,0.0,0.1742895805142084,0.24973989440488234,0.13076251908071876,9,1.0,0.31655390166892194,0.24973989440488234,0.48723765809755426
131,Guettarda,37,30,0.8108108108108109,0.39981957600360846,0.8455347349164652,0.7473269407793071,0,0.0,0.03437077131258457,0.8455347349164652,0.0053090903019239275,0,0.0,0.06928281461434371,0.8455347349164652,0.010701788325137997,0,0.0,0.014343707713125846,0.8455347349164652,0.002215604614188726,0,0.0,0.013441587731168245,0.8455347349164652,0.0020762584120384915,0,0.0,0.1742895805142084,0.8455347349164652,0.026921686255425275,7,0.1891891891891892,0.31655390166892194,0.8455347349164652,0.2088626132646593
132,Guettardella,1,0,0.0,0.39981957600360846,0.13010847436299786,0.3477996609493183,0,0.0,0.03437077131258457,0.13010847436299786,0.029898842694424697,0,0.0,0.06928281461434371,0.13010847436299786,0.06026853330529704,0,0.0,0.014343707713125846,0.13010847436299786,0.012477469785862276,0,0.0,0.013441587731168245,0.13010847436299786,0.011692723258449556,0,0.0,0.1742895805142084,0.13010847436299786,0.15161302909613786,1,1.0,0.31655390166892194,0.13010847436299786,0.4054760308321219
133,Gymnema,122,110,0.9016393442622951,0.39981957600360846,0.9999628310628971,0.9016206921548916,2,0.01639344262295082,0.03437077131258457,0.9999628310628971,0.016394110821150165,0,0.0,0.06928281461434371,0.9999628310628971,2.5751685787143017e-06,2,0.01639344262295082,0.014343707713125846,0.9999628310628971,0.01639336643648288,1,0.00819672131147541,0.013441587731168245,0.9999628310628971,0.008196916257585478,5,0.040983606557377046,0.1742895805142084,0.9999628310628971,0.04098856139873849,2,0.01639344262295082,0.31655390166892194,0.9999628310628971,0.016404599268173885
134,Gynochthodes,55,14,0.2545454545454545,0.39981957600360846,0.9706877692486436,0.25880376311583647,2,0.03636363636363636,0.03437077131258457,0.9706877692486436,0.03630522104340362,36,0.6545454545454545,0.06928281461434371,0.9706877692486436,0.6373901009936458,2,0.03636363636363636,0.014343707713125846,0.9706877692486436,0.035718183133904194,0,0.0,0.013441587731168245,0.9706877692486436,0.0003940029212406042,2,0.03636363636363636,0.1742895805142084,0.9706877692486436,0.04040655346517662,0,0.0,0.31655390166892194,0.9706877692486436,0.009278901010961611
135,Halenia,49,8,0.16326530612244897,0.39981957600360846,0.9478464369215823,0.17560245415816506,0,0.0,0.03437077131258457,0.9478464369215823,0.001792558189704748,8,0.16326530612244897,0.06928281461434371,0.9478464369215823,0.15836378432331416,0,0.0,0.014343707713125846,0.9478464369215823,0.000748075464994895,0,0.0,0.013441587731168245,0.9478464369215823,0.0007010266936115682,33,0.673469387755102,0.1742895805142084,0.9478464369215823,0.6474353821906916,0,0.0,0.31655390166892194,0.9478464369215823,0.016509413878409346
136,Hamelia,10,0,0.0,0.39981957600360846,0.2689414213699951,0.2922915309416492,0,0.0,0.03437077131258457,0.2689414213699951,0.025127047222195022,0,0.0,0.06928281461434371,0.2689414213699951,0.05064979597544825,0,0.0,0.014343707713125846,0.2689414213699951,0.010486090573042018,0,0.0,0.013441587731168245,0.2689414213699951,0.00982658802127837,4,0.4,0.1742895805142084,0.2689414213699951,0.23499246154873504,6,0.6,0.31655390166892194,0.2689414213699951,0.3927842982358615
137,Hancornia,3,0,0.0,0.39981957600360846,0.15446526508353473,0.3380613392106246,0,0.0,0.03437077131258457,0.15446526508353473,0.029061681010660645,0,0.0,0.06928281461434371,0.15446526508353473,0.058581026289205716,1,0.3333333333333333,0.014343707713125846,0.15446526508353473,0.06361652479344869,0,0.0,0.013441587731168245,0.15446526508353473,0.011365329319129754,2,0.6666666666666666,0.1742895805142084,0.15446526508353473,0.2503447376478063,0,0.0,0.31655390166892194,0.15446526508353473,0.26765731933440473
138,Haplophyton,20,2,0.1,0.39981957600360846,0.5,0.24990978800180425,0,0.0,0.03437077131258457,0.5,0.017185385656292285,0,0.0,0.06928281461434371,0.5,0.034641407307171856,0,0.0,0.014343707713125846,0.5,0.007171853856562923,0,0.0,0.013441587731168245,0.5,0.006720793865584123,0,0.0,0.1742895805142084,0.5,0.0871447902571042,18,0.9,0.31655390166892194,0.5,0.608276950834461
139,Hedyotis,42,32,0.7619047619047619,0.39981957600360846,0.9002495108803148,0.7257865875081296,0,0.0,0.03437077131258457,0.9002495108803148,0.0034285012498511554,0,0.0,0.06928281461434371,0.9002495108803148,0.00691099464536926,0,0.0,0.014343707713125846,0.9002495108803148,0.0014307918601741043,0,0.0,0.013441587731168245,0.9002495108803148,0.0013408049507291921,10,0.23809523809523808,0.1742895805142084,0.9002495108803148,0.23173059254292722,0,0.0,0.31655390166892194,0.9002495108803148,0.0315764065242197
140,Heinsia,3,3,1.0,0.39981957600360846,0.15446526508353473,0.4925266042941593,0,0.0,0.03437077131258457,0.15446526508353473,0.029061681010660645,0,0.0,0.06928281461434371,0.15446526508353473,0.058581026289205716,0,0.0,0.014343707713125846,0.15446526508353473,0.01212810309893712,0,0.0,0.013441587731168245,0.15446526508353473,0.011365329319129754,0,0.0,0.1742895805142084,0.15446526508353473,0.14736789425878313,0,0.0,0.31655390166892194,0.15446526508353473,0.26765731933440473
141,Helia,37,10,0.2702702702702703,0.39981957600360846,0.8455347349164652,0.29028113812175826,4,0.10810810810810811,0.03437077131258457,0.8455347349164652,0.09671825083343369,0,0.0,0.06928281461434371,0.8455347349164652,0.010701788325137997,0,0.0,0.014343707713125846,0.8455347349164652,0.002215604614188726,1,0.02702702702702703,0.013441587731168245,0.8455347349164652,0.02492854854491593,12,0.32432432432432434,0.1742895805142084,0.8455347349164652,0.3011491678499546,11,0.2972972972972973,0.31655390166892194,0.8455347349164652,0.30027177379616904
142,Hemidesmus,23,16,0.6956521739130435,0.39981957600360846,0.574442516811659,0.5697583981016359,1,0.043478260869565216,0.03437077131258457,0.574442516811659,0.03960250053553244,0,0.0,0.06928281461434371,0.574442516811659,0.02948382021548452,0,0.0,0.014343707713125846,0.574442516811659,0.006104072153987028,0,0.0,0.013441587731168245,0.574442516811659,0.0057201682449312405,5,0.21739130434782608,0.1742895805142084,0.574442516811659,0.1990490432321128,1,0.043478260869565216,0.31655390166892194,0.574442516811659,0.15968764328818288
143,Heterophyllaea,14,1,0.07142857142857142,0.39981957600360846,0.35434369377420455,0.2834562944402681,0,0.0,0.03437077131258457,0.35434369377420455,0.022191705247814886,10,0.7142857142857143,0.06928281461434371,0.35434369377420455,0.29783552457896983,0,0.0,0.014343707713125846,0.35434369377420455,0.009261105339639284,0,0.0,0.013441587731168245,0.35434369377420455,0.008678645884316058,3,0.21428571428571427,0.1742895805142084,0.35434369377420455,0.18846195829149098,0,0.0,0.31655390166892194,0.35434369377420455,0.2043850228729198
144,Heterostemma,9,0,0.0,0.39981957600360846,0.24973989440488234,0.2999686773114625,0,0.0,0.03437077131258457,0.24973989440488234,0.02578701851436534,0,0.0,0.06928281461434371,0.24973989440488234,0.05198013180848448,0,0.0,0.014343707713125846,0.24973989440488234,0.0107615116634753,0,0.0,0.013441587731168245,0.24973989440488234,0.010084687030552326,0,0.0,0.1742895805142084,0.24973989440488234,0.13076251908071876,9,1.0,0.31655390166892194,0.24973989440488234,0.48723765809755426
145,Himalrandia,9,5,0.5555555555555556,0.39981957600360846,0.24973989440488234,0.4387130630919527,0,0.0,0.03437077131258457,0.24973989440488234,0.02578701851436534,0,0.0,0.06928281461434371,0.24973989440488234,0.05198013180848448,1,0.1111111111111111,0.014343707713125846,0.24973989440488234,0.03851038881957333,0,0.0,0.013441587731168245,0.24973989440488234,0.010084687030552326,3,0.3333333333333333,0.1742895805142084,0.24973989440488234,0.21400915054901287,0,0.0,0.31655390166892194,0.24973989440488234,0.2374977636926719
146,Himatanthus,27,13,0.48148148148148145,0.39981957600360846,0.668187772168166,0.45438506269587575,0,0.0,0.03437077131258457,0.668187772168166,0.011404642201527175,2,0.07407407407407407,0.06928281461434371,0.668187772168166,0.07248427559862058,6,0.2222222222222222,0.014343707713125846,0.668187772168166,0.15324558920458675,0,0.0,0.013441587731168245,0.668187772168166,0.004460083170675982,6,0.2222222222222222,0.1742895805142084,0.668187772168166,0.20631758559122107,1,0.037037037037037035,0.31655390166892194,0.668187772168166,0.1297841506071119
147,Hintonia,26,6,0.23076923076923078,0.39981957600360846,0.6456563062257954,0.29067115453338466,0,0.0,0.03437077131258457,0.6456563062257954,0.012179066064769683,1,0.038461538461538464,0.06928281461434371,0.6456563062257954,0.04938286330035828,1,0.038461538461538464,0.014343707713125846,0.6456563062257954,0.029915537228324844,0,0.0,0.013441587731168245,0.6456563062257954,0.004762941846852186,16,0.6153846153846154,0.1742895805142084,0.6456563062257954,0.4590853714231738,2,0.07692307692307693,0.31655390166892194,0.6456563062257954,0.16183474850567872
148,Hoffmannia,24,12,0.5,0.39981957600360846,0.598687660112452,0.4597963596350815,2,0.08333333333333333,0.03437077131258457,0.598687660112452,0.06368405300189746,0,0.0,0.06928281461434371,0.598687660112452,0.02780404844687748,0,0.0,0.014343707713125846,0.598687660112452,0.0057563069050176035,0,0.0,0.013441587731168245,0.598687660112452,0.005394275024198886,6,0.25,0.1742895805142084,0.598687660112452,0.21961647440228915,4,0.16666666666666666,0.31655390166892194,0.598687660112452,0.22681826366469654
149,Holarrhena,85,82,0.9647058823529412,0.39981957600360846,0.998498817743263,0.9638578850527758,0,0.0,0.03437077131258457,0.998498817743263,5.15967920448174e-05,0,0.0,0.06928281461434371,0.998498817743263,0.00010400613199585242,0,0.0,0.014343707713125846,0.998498817743263,2.153251951476632e-05,0,0.0,0.013441587731168245,0.998498817743263,2.0178273004403656e-05,3,0.03529411764705882,0.1742895805142084,0.998498817743263,0.035502775169681935,32,0.3764705882352941,0.31655390166892194,0.998498817743263,0.3763806423685382
150,Hoodia,42,38,0.9047619047619048,0.39981957600360846,0.9002495108803148,0.8543936604910318,0,0.0,0.03437077131258457,0.9002495108803148,0.0034285012498511554,0,0.0,0.06928281461434371,0.9002495108803148,0.00691099464536926,4,0.09523809523809523,0.014343707713125846,0.9002495108803148,0.08716884051544217,0,0.0,0.013441587731168245,0.9002495108803148,0.0013408049507291921,0,0.0,0.1742895805142084,0.9002495108803148,0.017385470904757044,0,0.0,0.31655390166892194,0.9002495108803148,0.0315764065242197
151,Hoppea,10,0,0.0,0.39981957600360846,0.2689414213699951,0.2922915309416492,0,0.0,0.03437077131258457,0.2689414213699951,0.025127047222195022,1,0.1,0.06928281461434371,0.2689414213699951,0.07754393811244775,0,0.0,0.014343707713125846,0.2689414213699951,0.010486090573042018,0,0.0,0.013441587731168245,0.2689414213699951,0.00982658802127837,9,0.9,0.1742895805142084,0.2689414213699951,0.3694631722337326,0,0.0,0.31655390166892194,0.2689414213699951,0.23141944541386442
152,Hoya,99,69,0.696969696969697,0.39981957600360846,0.9996293938593735,0.6968595713101791,17,0.1717171717171717,0.03437077131258457,0.9996293938593735,0.17166627029778883,0,0.0,0.06928281461434371,0.9996293938593735,2.5676636535959765e-05,6,0.06060606060606061,0.014343707713125846,0.9996293938593735,0.06058891549399866,0,0.0,0.013441587731168245,0.9996293938593735,4.98153495294011e-06,8,0.08080808080808081,0.1742895805142084,0.9996293938593735,0.08084272562590687,0,0.0,0.31655390166892194,0.9996293938593735,0.00011731681979776406
153,Hunteria,72,4,0.05555555555555555,0.39981957600360846,0.9945137011005495,0.05744429087206012,0,0.0,0.03437077131258457,0.9945137011005495,0.00018856832482549806,0,0.0,0.06928281461434371,0.9945137011005495,0.00038010622956950794,0,0.0,0.014343707713125846,0.9945137011005495,7.869386784056219e-05,0,0.0,0.013441587731168245,0.9945137011005495,7.374456797637588e-05,0,0.0,0.1742895805142084,0.9945137011005495,0.0009562047337607934,71,0.9861111111111112,0.31655390166892194,0.9945137011005495,0.9824377201298293
154,Hydnophytum,5,1,0.2,0.39981957600360846,0.18242552380635635,0.36336738518438616,0,0.0,0.03437077131258457,0.18242552380635635,0.028100665352257845,0,0.0,0.06928281461434371,0.18242552380635635,0.05664386086754338,0,0.0,0.014343707713125846,0.18242552380635635,0.01172704932023359,0,0.0,0.013441587731168245,0.18242552380635635,0.010989499048520784,4,0.8,0.1742895805142084,0.18242552380635635,0.2884351315399989,0,0.0,0.31655390166892194,0.18242552380635635,0.25880639034402303
155,Hymenodictyon,31,13,0.41935483870967744,0.39981957600360846,0.7502601055951177,0.41447610426429216,3,0.0967741935483871,0.03437077131258457,0.7502601055951177,0.08118956946871449,10,0.3225806451612903,0.06928281461434371,0.7502601055951177,0.2593220717075101,0,0.0,0.014343707713125846,0.7502601055951177,0.0035821960496505447,0,0.0,0.013441587731168245,0.7502601055951177,0.0033569007006159193,5,0.16129032258064516,0.1742895805142084,0.7502601055951177,0.16453675588431507,0,0.0,0.31655390166892194,0.7502601055951177,0.07905613797625007
156,Ichnocarpus,3,1,0.3333333333333333,0.39981957600360846,0.15446526508353473,0.38954976090513616,0,0.0,0.03437077131258457,0.15446526508353473,0.029061681010660645,0,0.0,0.06928281461434371,0.15446526508353473,0.058581026289205716,0,0.0,0.014343707713125846,0.15446526508353473,0.01212810309893712,0,0.0,0.013441587731168245,0.15446526508353473,0.011365329319129754,2,0.6666666666666666,0.1742895805142084,0.15446526508353473,0.2503447376478063,0,0.0,0.31655390166892194,0.15446526508353473,0.26765731933440473
157,Isertia,33,24,0.7272727272727273,0.39981957600360846,0.7858349830425586,0.657143717578409,0,0.0,0.03437077131258457,0.7858349830425586,0.007361016821000014,0,0.0,0.06928281461434371,0.7858349830425586,0.01483795516674019,0,0.0,0.014343707713125846,0.7858349830425586,0.0030719204056141795,0,0.0,0.013441587731168245,0.7858349830425586,0.0028787178643805834,7,0.21212121212121213,0.1742895805142084,0.7858349830425586,0.2040190000965705,2,0.06060606060606061,0.31655390166892194,0.7858349830425586,0.1154211343275088
